"";"Município";"Código";"ICAO"
"568";"SANTANA DO ITARARÉ";4124004;"SBLO"
"569";"SANTO ANTÔNIO DA PLATINA";4124103;"SBLO"
"570";"SANTO ANTÔNIO DO CAIUÁ";4124202;"SBMG"
"571";"SANTO ANTÔNIO DO CAIUÁ";4124202;"SBDN"
"572";"SANTO ANTÔNIO DO PARAÍSO";4124301;"SBLO"
"573";"SANTO ANTÔNIO DO SUDOESTE";4124400;"SBFI"
"574";"SANTO ANTÔNIO DO SUDOESTE";4124400;"SBCH"
"575";"SANTO INÁCIO";4124509;"SBLO"
"576";"SANTO INÁCIO";4124509;"SBMG"
"577";"SÃO CARLOS DO IVAÍ";4124608;"SBLO"
"578";"SÃO CARLOS DO IVAÍ";4124608;"SBMG"
"579";"SÃO JERÔNIMO DA SERRA";4124707;"SBLO"
"580";"SÃO JOÃO";4124806;"SBCH"
"581";"SÃO JOÃO";4124806;"SBCA"
"582";"SÃO JOÃO DO CAIUÁ";4124905;"SBMG"
"583";"SÃO JOÃO DO CAIUÁ";4124905;"SBDN"
"584";"SÃO JOÃO DO IVAÍ";4125001;"SBLO"
"585";"SÃO JOÃO DO IVAÍ";4125001;"SBMG"
"586";"SÃO JOÃO DO TRIUNFO";4125100;"SBBI"
"587";"SÃO JOÃO DO TRIUNFO";4125100;"SBCT"
"588";"SÃO JORGE D'OESTE";4125209;"SBCA"
"589";"SÃO JORGE DO IVAÍ";4125308;"SBLO"
"590";"SÃO JORGE DO IVAÍ";4125308;"SBMG"
"591";"SÃO JORGE DO PATROCÍNIO";4125357;"SBMG"
"592";"SÃO JORGE DO PATROCÍNIO";4125357;"SBCA"
"593";"SÃO JOSÉ DA BOA VISTA";4125407;"SBLO"
"594";"SÃO JOSÉ DA BOA VISTA";4125407;"SBGS"
"595";"SÃO JOSÉ DAS PALMEIRAS";4125456;"SBFI"
"596";"SÃO JOSÉ DAS PALMEIRAS";4125456;"SBCA"
"597";"SÃO JOSÉ DOS PINHAIS";4125506;"SBBI"
"598";"SÃO JOSÉ DOS PINHAIS";4125506;"SBCT"
"599";"SÃO MANOEL DO PARANÁ";4125555;"SBLO"
"600";"SÃO MANOEL DO PARANÁ";4125555;"SBMG"
"601";"SÃO MATEUS DO SUL";4125605;"SBGS"
"602";"SÃO MIGUEL DO IGUAÇU";4125704;"SBFI"
"603";"SÃO MIGUEL DO IGUAÇU";4125704;"SBCA"
"604";"SÃO PEDRO DO IGUAÇU";4125753;"SBFI"
"605";"SÃO PEDRO DO IGUAÇU";4125753;"SBCA"
"606";"SÃO PEDRO DO IVAÍ";4125803;"SBLO"
"607";"SÃO PEDRO DO IVAÍ";4125803;"SBMG"
"608";"SÃO PEDRO DO PARANÁ";4125902;"SBMG"
"609";"SÃO PEDRO DO PARANÁ";4125902;"SBDN"
"610";"SÃO SEBASTIÃO DA AMOREIRA";4126009;"SBLO"
"611";"SÃO TOMÉ";4126108;"SBLO"
"612";"SÃO TOMÉ";4126108;"SBMG"
"613";"SAPOPEMA";4126207;"SBLO"
"614";"SARANDI";4126256;"SBLO"
"615";"SARANDI";4126256;"SBMG"
"616";"SAUDADE DO IGUAÇU";4126272;"SBCH"
"617";"SAUDADE DO IGUAÇU";4126272;"SBCA"
"618";"SENGÉS";4126306;"SBBI"
"619";"SENGÉS";4126306;"SBGS"
"620";"SERRANÓPOLIS DO IGUAÇU";4126355;"SBFI"
"621";"SERRANÓPOLIS DO IGUAÇU";4126355;"SBCA"
"622";"SERTANEJA";4126405;"SBLO"
"623";"SERTANÓPOLIS";4126504;"SBLO"
"624";"SIQUEIRA CAMPOS";4126603;"SBLO"
"625";"SULINA";4126652;"SBCA"
"626";"TAMARANA";4126678;"SBLO"
"627";"TAMBOARA";4126702;"SBLO"
"628";"TAMBOARA";4126702;"SBMG"
"629";"TAPEJARA";4126801;"SBMG"
"630";"TAPEJARA";4126801;"SBCA"
"631";"TAPIRA";4126900;"SBMG"
"632";"TAPIRA";4126900;"SBCA"
"633";"TEIXEIRA SOARES";4127007;"SBGS"
"634";"TELÊMACO BORBA";4127106;"SBGS"
"635";"TERRA BOA";4127205;"SBLO"
"636";"TERRA BOA";4127205;"SBMG"
"637";"TERRA RICA";4127304;"SBMG"
"638";"TERRA RICA";4127304;"SBDN"
"639";"TERRA ROXA";4127403;"SBFI"
"640";"TERRA ROXA";4127403;"SBCA"
"641";"TIBAGI";4127502;"SBGS"
"642";"TIJUCAS DO SUL";4127601;"SBJV"
"643";"TIJUCAS DO SUL";4127601;"SBBI"
"644";"TOLEDO";4127700;"SBFI"
"645";"TOLEDO";4127700;"SBCA"
"646";"TOMAZINA";4127809;"SBLO"
"647";"TRÊS BARRAS DO PARANÁ";4127858;"SBFI"
"648";"TRÊS BARRAS DO PARANÁ";4127858;"SBCA"
"649";"TUNAS DO PARANÁ";4127882;"SBBI"
"650";"TUNAS DO PARANÁ";4127882;"SBCT"
"651";"TUNEIRAS DO OESTE";4127908;"SBMG"
"652";"TUNEIRAS DO OESTE";4127908;"SBCA"
"653";"TUPÃSSI";4127957;"SBFI"
"654";"TUPÃSSI";4127957;"SBCA"
"655";"TURVO";4127965;"SBGS"
"656";"UBIRATÃ";4128005;"SBMG"
"657";"UBIRATÃ";4128005;"SBCA"
"658";"UMUARAMA";4128104;"SBMG"
"659";"UMUARAMA";4128104;"SBCA"
"660";"UNIÃO DA VITÓRIA";4128203;"SBGS"
"661";"UNIFLOR";4128302;"SBLO"
"662";"UNIFLOR";4128302;"SBMG"
"663";"URAÍ";4128401;"SBLO"
"664";"VENTANIA";4128534;"SBGS"
"665";"VERA CRUZ DO OESTE";4128559;"SBFI"
"666";"VERA CRUZ DO OESTE";4128559;"SBCA"
"667";"VERÊ";4128609;"SBCH"
"668";"VERÊ";4128609;"SBCA"
"669";"VIRMOND";4128658;"SBCA"
"670";"VITORINO";4128708;"SBCH"
"671";"VITORINO";4128708;"SBCA"
"672";"WENCESLAU BRAZ";4128500;"SBLO"
"673";"WENCESLAU BRAZ";4128500;"SBGS"
"674";"XAMBRÊ";4128807;"SBMG"
"675";"XAMBRÊ";4128807;"SBCA"
