"";"Município";"Código";"ICAO"
"1437";"SÃO JOÃO DO PARAÍSO";3162708;"SBQV"
"1438";"SÃO JOÃO EVANGELISTA";3162807;"SBLS"
"1439";"SÃO JOÃO EVANGELISTA";3162807;"SBIP"
"1440";"SÃO JOÃO NEPOMUCENO";3162906;"SBBQ"
"1441";"SÃO JOÃO NEPOMUCENO";3162906;"SBJF"
"1442";"SÃO JOAQUIM DE BICAS";3162922;"SBPR"
"1443";"SÃO JOAQUIM DE BICAS";3162922;"SBCF"
"1444";"SÃO JOSÉ DA BARRA";3162948;"SBVG"
"1445";"SÃO JOSÉ DA BARRA";3162948;"SBFC"
"1446";"SÃO JOSÉ DA LAPA";3162955;"SBLS"
"1447";"SÃO JOSÉ DA LAPA";3162955;"SBCF"
"1448";"SÃO JOSÉ DA SAFIRA";3163003;"SBLS"
"1449";"SÃO JOSÉ DA SAFIRA";3163003;"SBIP"
"1450";"SÃO JOSÉ DA VARGINHA";3163102;"SBPR"
"1451";"SÃO JOSÉ DA VARGINHA";3163102;"SBCF"
"1452";"SÃO JOSÉ DO ALEGRE";3163201;"SBGW"
"1453";"SÃO JOSÉ DO ALEGRE";3163201;"SBTA"
"1454";"SÃO JOSÉ DO DIVINO";3163300;"SBVT"
"1455";"SÃO JOSÉ DO DIVINO";3163300;"SBIP"
"1456";"SÃO JOSÉ DO GOIABAL";3163409;"SBLS"
"1457";"SÃO JOSÉ DO GOIABAL";3163409;"SBBH"
"1458";"SÃO JOSÉ DO JACURI";3163508;"SBLS"
"1459";"SÃO JOSÉ DO JACURI";3163508;"SBIP"
"1460";"SÃO JOSÉ DO MANTIMENTO";3163607;"SBVT"
"1461";"SÃO JOSÉ DO MANTIMENTO";3163607;"SBIP"
"1462";"SÃO LOURENÇO";3163706;"SBGW"
"1463";"SÃO LOURENÇO";3163706;"SBVG"
"1464";"SÃO MIGUEL DO ANTA";3163805;"SBBQ"
"1465";"SÃO MIGUEL DO ANTA";3163805;"SBIP"
"1466";"SÃO PEDRO DA UNIÃO";3163904;"SBPC"
"1467";"SÃO PEDRO DA UNIÃO";3163904;"SBFC"
"1468";"SÃO PEDRO DO SUAÇUÍ";3164100;"SBLS"
"1469";"SÃO PEDRO DO SUAÇUÍ";3164100;"SBIP"
"1470";"SÃO PEDRO DOS FERROS";3164001;"SBLS"
"1471";"SÃO PEDRO DOS FERROS";3164001;"SBIP"
"1472";"SÃO ROMÃO";3164209;"SBMK"
"1473";"SÃO ROMÃO";3164209;"SBBR"
"1474";"SÃO ROQUE DE MINAS";3164308;"SBAX"
"1475";"SÃO ROQUE DE MINAS";3164308;"SBFC"
"1476";"SÃO SEBASTIÃO DA BELA VISTA";3164407;"SBGW"
"1477";"SÃO SEBASTIÃO DA BELA VISTA";3164407;"SBVG"
"1478";"SÃO SEBASTIÃO DA VARGEM ALEGRE";3164431;"SBCP"
"1479";"SÃO SEBASTIÃO DA VARGEM ALEGRE";3164431;"SBBQ"
"1480";"SÃO SEBASTIÃO DO ANTA";3164472;"SBVT"
"1481";"SÃO SEBASTIÃO DO ANTA";3164472;"SBIP"
"1482";"SÃO SEBASTIÃO DO MARANHÃO";3164506;"SBMK"
"1483";"SÃO SEBASTIÃO DO MARANHÃO";3164506;"SBIP"
"1484";"SÃO SEBASTIÃO DO OESTE";3164605;"SBPR"
"1485";"SÃO SEBASTIÃO DO OESTE";3164605;"SBCF"
"1486";"SÃO SEBASTIÃO DO PARAÍSO";3164704;"SBRP"
"1487";"SÃO SEBASTIÃO DO PARAÍSO";3164704;"SBFC"
"1488";"SÃO SEBASTIÃO DO RIO PRETO";3164803;"SBLS"
"1489";"SÃO SEBASTIÃO DO RIO PRETO";3164803;"SBCF"
"1490";"SÃO SEBASTIÃO DO RIO VERDE";3164902;"SBGW"
"1491";"SÃO SEBASTIÃO DO RIO VERDE";3164902;"SBVG"
"1492";"SÃO THOMÉ DAS LETRAS";3165206;"SBGW"
"1493";"SÃO THOMÉ DAS LETRAS";3165206;"SBVG"
"1494";"SÃO TIAGO";3165008;"SBBQ"
"1495";"SÃO TIAGO";3165008;"SBPR"
"1496";"SÃO TOMÁS DE AQUINO";3165107;"SBRP"
"1497";"SÃO TOMÁS DE AQUINO";3165107;"SBFC"
"1498";"SÃO VICENTE DE MINAS";3165305;"SBBQ"
"1499";"SÃO VICENTE DE MINAS";3165305;"SBVG"
"1500";"SAPUCAÍ-MIRIM";3165404;"SBSJ"
"1501";"SAPUCAÍ-MIRIM";3165404;"SBTA"
"1502";"SARDOÁ";3165503;"SBLS"
"1503";"SARDOÁ";3165503;"SBIP"
"1504";"SARZEDO";3165537;"SBLS"
"1505";"SARZEDO";3165537;"SBPR"
"1506";"SEM-PEIXE";3165560;"SBLS"
"1507";"SEM-PEIXE";3165560;"SBBH"
"1508";"SENADOR AMARAL";3165578;"SBSJ"
"1509";"SENADOR AMARAL";3165578;"SBPC"
"1510";"SENADOR CORTES";3165602;"SBBQ"
"1511";"SENADOR CORTES";3165602;"SBJF"
"1512";"SENADOR FIRMINO";3165701;"SBBQ"
"1513";"SENADOR FIRMINO";3165701;"SBPR"
"1514";"SENADOR JOSÉ BENTO";3165800;"SBVG"
"1515";"SENADOR JOSÉ BENTO";3165800;"SBPC"
"1516";"SENADOR MODESTINO GONÇALVES";3165909;"SBMK"
"1517";"SENADOR MODESTINO GONÇALVES";3165909;"SBIP"
"1518";"SENHORA DE OLIVEIRA";3166006;"SBBQ"
"1519";"SENHORA DE OLIVEIRA";3166006;"SBPR"
"1520";"SENHORA DO PORTO";3166105;"SBLS"
"1521";"SENHORA DO PORTO";3166105;"SBIP"
"1522";"SENHORA DOS REMÉDIOS";3166204;"SBBQ"
"1523";"SENHORA DOS REMÉDIOS";3166204;"SBPR"
"1524";"SERICITA";3166303;"SBBQ"
"1525";"SERICITA";3166303;"SBIP"
"1526";"SERITINGA";3166402;"SBBQ"
"1527";"SERITINGA";3166402;"SBVG"
"1528";"SERRA AZUL DE MINAS";3166501;"SBLS"
