"","estacao_id","latitude","longitude","nome","data_dia","temp_min","umid_max"
"295","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-12-03,30,70.2931
"296","SBIZ",-5.52,-47.45,"IMPERATRIZ",2019-01-08,23,100
"297","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2019-05-01,25,94.191
"298","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-07-09,23,94.191
"299","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-09-01,22,78.0629
"300","SBIZ",-5.52,-47.45,"IMPERATRIZ",2019-09-15,24,88.5993
"301","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-12-20,27,88.8375
"302","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-05-29,22,100
"303","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2018-09-09,23,83.2238
"304","SBIZ",-5.52,-47.45,"IMPERATRIZ",2019-01-09,24,94.1486
"305","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-09-01,21,73.1147
"306","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-12-04,22,100
"307","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-12-27,30,70.2931
"308","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-10-27,26,83.5653
"309","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2018-11-26,29,62.0591
"310","SBMA",-5.37,-49.13,"MARABA",2019-03-15,24,100
"311","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2019-03-29,24,100
"312","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-07-20,24,100
"313","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-09-01,27,83.677
"314","SBIZ",-5.52,-47.45,"IMPERATRIZ",2019-09-16,25,83.4526
"315","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-11-05,30,70.2931
"316","SBIZ",-5.52,-47.45,"IMPERATRIZ",2020-02-19,24,100
"317","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2019-02-16,23,94.1058
"318","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-08-25,27,74.3024
"319","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-11-04,30,70.2931
"320","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-12-04,25,73.8025
"321","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-12-28,24,83.4526
"322","SBMA",-5.37,-49.13,"MARABA",2019-04-14,24,100
"323","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-11-06,22,100
"324","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-11-14,30,66.18
"325","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-11-15,30,66.3819
"326","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-11-27,30,70.2931
"327","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-08-29,27,74.3024
"328","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-09-02,21,64.5044
"329","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-11-05,24,94.191
"330","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-11-06,24,64.9335
"331","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-11-06,30,66.3819
"332","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-11-16,30,70.2931
"333","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2018-09-09,27,61.6137
"334","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2018-11-27,23,100
"335","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-08-26,27,54.8315
"336","SBIZ",-5.52,-47.45,"IMPERATRIZ",2019-09-14,25,78.7807
"337","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-11-05,25,73.8025
"338","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-11-15,23,100
"339","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-02-28,28,65.9764
"340","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-05-26,25,100
"341","SBIZ",-5.52,-47.45,"IMPERATRIZ",2019-08-05,22,88.5183
"342","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-08-23,27,83.677
"343","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-08-30,23,69.5463
"344","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-08-30,28,69.9228
"345","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-09-02,22,73.4617
"346","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-09-12,29,70.2931
"347","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-11-15,24,69.1632
"348","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-11-16,24,94.191
"349","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-11-17,23,100
"350","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-11-28,23,100
"351","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-12-28,25,69.3555
"352","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2018-09-08,27,61.6137
"353","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2018-11-27,22,83.2238
"354","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2019-03-30,24,100
"355","SBMA",-5.37,-49.13,"MARABA",2019-06-07,23,100
"356","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2019-07-19,21,94.0188
"357","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-08-22,27,78.7807
"358","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-08-26,20,77.766
"359","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-08-30,20,83.1077
"360","SBIZ",-5.52,-47.45,"IMPERATRIZ",2019-09-17,24,83.3388
"361","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-11-07,23,100
"362","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-12-09,26,88.7589
"363","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2019-12-14,25,94.191
"364","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2018-09-10,25,47.5537
"365","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2018-01-06,NA,NA
"366","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-03-01,23,100
"367","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2018-09-10,21,73.1147
"368","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-11-26,27,83.677
"369","SBMA",-5.37,-49.13,"MARABA",2019-01-08,22,100
"370","SBFO",-6.77,-43.02,"FLORIANO",2018-01-06,NA,NA
"371","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-09-09,25,94.191
"372","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2018-10-27,26,78.6399
"373","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-03-01,24,88.6796
"374","SBMA",-5.37,-49.13,"MARABA",2018-05-29,22,100
"375","SBMA",-5.37,-49.13,"MARABA",2019-01-09,23,100
"376","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2018-01-06,NA,NA
"377","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2019-07-09,23,78.6399
"378","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-08-23,23,73.6329
"379","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-08-25,26,83.5653
"380","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-09-13,23,88.5183
"381","SBIZ",-5.52,-47.45,"IMPERATRIZ",2019-09-18,23,83.2238
"382","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-11-16,22,64.5044
"383","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-11-17,27,65.5643
"384","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-11-28,24,83.3388
"385","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2019-05-02,25,100
"386","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-08-23,20,77.766
"387","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-08-24,22,68.9692
"388","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-08-27,27,74.3024
"389","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-08-28,27,78.7807
"390","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-09-13,21,77.9152
"391","SBMA",-5.37,-49.13,"MARABA",2019-09-15,24,100
"392","SBMA",-5.37,-49.13,"MARABA",2019-10-22,23,100
"393","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-11-07,24,73.6329
"394","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2019-12-15,24,100
"395","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2019-12-20,26,83.5653
"396","SBIZ",-5.52,-47.45,"IMPERATRIZ",2020-02-22,23,100
"397","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2019-07-20,23,78.2092
"398","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-08-19,27,74.3024
"399","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-08-21,27,74.1372
"400","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-08-26,27,69.9228
"401","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-08-31,22,56.6597
"402","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-08-13,22,94.0625
"403","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-08-12,23,83.2238
"404","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-08-11,22,94.0625
"405","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-08-10,21,94.0625
"406","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-08-09,19,93.9298
"407","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-08-08,22,88.5993
"408","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-08-07,22,88.4364
"409","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-08-06,21,94.0625
"410","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-08-05,21,94.0188
"411","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-08-04,22,94.1486
"412","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-08-03,22,88.5993
"413","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-08-02,21,94.0188
"414","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-08-01,21,94.1486
"415","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-31,21,94.0625
"416","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-30,23,94.1486
"417","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-29,22,94.0625
"418","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-28,21,94.0625
"419","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-27,21,94.0625
"420","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-26,21,94.0188
"421","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-25,21,94.1058
"422","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-24,21,88.4364
"423","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-23,24,83.3388
"424","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-22,21,88.3537
"425","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-21,18,93.8845
"426","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-20,19,88.27
"427","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-19,20,94.0188
"428","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-18,19,93.9745
"429","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-07-17,18,88.1855
"430","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2018-11-26,26,83.5653
"431","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-11-27,26,88.7589
"432","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-03-14,28,74.3024
"433","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-08-24,20,77.9152
"434","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-08-28,23,50.2001
"435","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-08-31,20,77.766
"436","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-10-07,30,70.2931
"437","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-09-01,25,88.6796
"438","SBMA",-5.37,-49.13,"MARABA",2019-09-16,25,88.6796
"439","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2019-02-17,24,94.191
"440","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-03-15,24,100
"441","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-08-20,20,82.8719
"442","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-08-22,22,78.0629
"443","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-08-27,23,57.1505
"444","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-08-28,20,77.766
"445","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-08-29,21,61.6137
"446","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-12-04,27,83.677
"447","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2019-12-20,27,83.677
"448","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2019-05-26,25,94.191
"449","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2019-06-09,24,94.191
"450","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-10-08,24,100
"451","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-10-08,29,65.9764
"452","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-10-09,30,58.8139
"453","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-11-06,26,88.7589
"454","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2018-09-09,19,82.7523
"455","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-03-15,25,88.6796
"456","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-08-20,21,82.9904
"457","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-08-22,20,82.8719
"458","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-08-21,21,78.0629
"459","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-08-27,21,73.1147
"460","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-08-29,20,77.766
"461","SBIZ",-5.52,-47.45,"IMPERATRIZ",2019-09-27,23,83.2238
"462","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-10-08,24,73.6329
"463","SBMA",-5.37,-49.13,"MARABA",2018-08-13,23,100
"464","SBMA",-5.37,-49.13,"MARABA",2018-08-12,24,94.2329
"465","SBMA",-5.37,-49.13,"MARABA",2018-08-11,24,100
"466","SBMA",-5.37,-49.13,"MARABA",2018-08-10,23,94.1058
"467","SBMA",-5.37,-49.13,"MARABA",2018-08-09,24,94.1486
"468","SBMA",-5.37,-49.13,"MARABA",2018-08-08,24,100
"469","SBMA",-5.37,-49.13,"MARABA",2018-08-07,24,88.6796
"470","SBMA",-5.37,-49.13,"MARABA",2018-08-06,22,94.0625
"471","SBMA",-5.37,-49.13,"MARABA",2018-08-05,22,100
"472","SBMA",-5.37,-49.13,"MARABA",2018-08-04,24,94.191
"473","SBMA",-5.37,-49.13,"MARABA",2018-08-03,24,94.1486
"474","SBMA",-5.37,-49.13,"MARABA",2018-08-02,24,88.5993
"475","SBMA",-5.37,-49.13,"MARABA",2018-08-01,22,94.1486
"476","SBMA",-5.37,-49.13,"MARABA",2018-07-31,23,100
"477","SBMA",-5.37,-49.13,"MARABA",2018-07-30,24,94.2329
"478","SBMA",-5.37,-49.13,"MARABA",2018-07-29,22,100
"479","SBMA",-5.37,-49.13,"MARABA",2018-07-28,23,94.1058
"480","SBMA",-5.37,-49.13,"MARABA",2018-07-27,22,94.1058
"481","SBMA",-5.37,-49.13,"MARABA",2018-07-26,20,94.0625
"482","SBMA",-5.37,-49.13,"MARABA",2018-07-25,22,100
"483","SBMA",-5.37,-49.13,"MARABA",2018-07-24,20,94.0625
"484","SBMA",-5.37,-49.13,"MARABA",2018-07-23,23,83.3388
"485","SBMA",-5.37,-49.13,"MARABA",2018-07-22,20,88.3537
"486","SBMA",-5.37,-49.13,"MARABA",2018-07-21,20,93.9745
"487","SBMA",-5.37,-49.13,"MARABA",2018-07-20,20,93.9745
"488","SBMA",-5.37,-49.13,"MARABA",2018-07-19,20,94.0188
"489","SBMA",-5.37,-49.13,"MARABA",2018-07-18,19,93.9745
"490","SBMA",-5.37,-49.13,"MARABA",2018-07-17,19,93.9745
"491","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-03-01,24,100
"492","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-04-14,23,100
"493","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2019-06-08,24,100
"494","SBMA",-5.37,-49.13,"MARABA",2019-09-14,24,94.191
"495","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-10-09,23,100
"496","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2018-05-28,27,88.8375
"497","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2018-10-28,24,94.1486
"498","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-01-07,25,73.8025
"499","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-04-13,27,88.8375
"500","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2019-05-02,24,100
"501","SBIZ",-5.52,-47.45,"IMPERATRIZ",2019-06-30,21,94.0188
"502","SBMA",-5.37,-49.13,"MARABA",2019-08-05,24,94.1486
"503","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2019-08-25,24,83.3388
"504","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-09-02,26,88.7589
"505","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-10-10,23,100
"506","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-11-05,26,83.677
"507","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-11-15,26,83.677
"508","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2019-03-02,22,100
"509","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2019-03-30,22,94.0625
"510","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2019-03-29,22,94.1058
"511","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-08-26,26,88.7589
"512","SBMA",-5.37,-49.13,"MARABA",2019-09-17,25,94.2329
"513","SBMA",-5.37,-49.13,"MARABA",2019-09-18,25,94.191
"514","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-10-09,22,73.289
"515","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-11-17,26,83.677
"516","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-12-28,27,88.8375
"517","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-01-08,25,78.4977
"518","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-04-14,23,78.3541
"519","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-10-10,22,68.7735
"520","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-11-16,26,88.7589
"521","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2019-11-28,26,88.7589
"522","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2019-12-09,25,88.6796
"523","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2018-05-29,22,83.1077
"524","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-01,24,100
"525","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-02,24,94
"526","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-03,24,89
"527","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-04,25,94
"528","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-05,23,94
"529","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-06,24,100
"530","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-07,23,100
"531","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-08,23,94
"532","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-09,21,100
"533","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-10,23,94
"534","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-11,22,100
"535","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-12,23,100
"536","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-13,23,94
"537","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-14,24,100
"538","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-15,21,100
"539","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-16,22,100
"540","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-17,22,94
"541","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-18,23,94
"542","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-19,22,100
"543","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-20,24,94
"544","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-21,23,100
"545","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-22,23,100
"546","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-23,23,100
"547","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-24,22,100
"548","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-25,24,100
"549","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-26,22,100
"550","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-27,24,100
"551","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-28,23,100
"552","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-29,23,100
"553","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-30,24,100
"554","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-01-31,23,100
"555","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-01,22,100
"556","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-02,22,100
"557","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-03,23,100
"558","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-04,23,100
"559","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-05,23,100
"560","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-06,23,94
"561","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-07,24,94
"562","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-08,23,100
"563","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-09,23,100
"564","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-10,22,100
"565","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-11,22,94
"566","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-12,23,100
"567","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-13,23,100
"568","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-14,23,100
"569","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-15,22,100
"570","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-16,22,100
"571","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-17,22,100
"572","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-18,22,94
"573","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-19,23,100
"574","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-20,23,100
"575","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-21,23,94
"576","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-22,25,94
"577","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-23,24,94
"578","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-24,23,100
"579","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-25,21,100
"580","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-26,22,100
"581","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-27,23,100
"582","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-28,22,100
"583","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-02-29,22,94
"584","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-01,23,100
"585","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-02,23,100
"586","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-03,23,94
"587","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-04,24,100
"588","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-05,24,94
"589","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-06,23,100
"590","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-07,22,100
"591","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-08,24,94
"592","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-09,24,100
"593","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-10,23,100
"594","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-11,24,94
"595","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-12,25,94
"596","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-13,24,94
"597","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-14,25,94
"598","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-15,24,94
"599","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-16,24,100
"600","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-17,24,94
"601","SBIZ",-5.52,-47.45,"IMPERATRIZ",2012-03-18,24,100
