"";"Município";"Código";"ICAO"
"162";"IPU";2305803;"SBTE"
"163";"IPUEIRAS";2305902;"SBFZ"
"164";"IPUEIRAS";2305902;"SBTE"
"165";"IRACEMA";2306009;"SBFZ"
"166";"IRACEMA";2306009;"SBJU"
"167";"IRAUÇUBA";2306108;"SBFZ"
"168";"IRAUÇUBA";2306108;"SBMS"
"169";"ITAIÇABA";2306207;"SBFZ"
"170";"ITAIÇABA";2306207;"SBNT"
"171";"ITAITINGA";2306256;"SBFZ"
"172";"ITAITINGA";2306256;"SBJU"
"173";"ITAPAGÉ";2306306;"SBFZ"
"174";"ITAPAGÉ";2306306;"SBMS"
"175";"ITAPIPOCA";2306405;"SBFZ"
"176";"ITAPIPOCA";2306405;"SBMS"
"177";"ITAPIÚNA";2306504;"SBFZ"
"178";"ITAPIÚNA";2306504;"SBJU"
"179";"ITAREMA";2306553;"SBFZ"
"180";"ITAREMA";2306553;"SBMS"
"181";"ITATIRA";2306603;"SBFZ"
"182";"ITATIRA";2306603;"SBJU"
"183";"JAGUARETAMA";2306702;"SBFZ"
"184";"JAGUARETAMA";2306702;"SBJU"
"185";"JAGUARIBARA";2306801;"SBFZ"
"186";"JAGUARIBARA";2306801;"SBJU"
"187";"JAGUARIBE";2306900;"SBFZ"
"188";"JAGUARIBE";2306900;"SBJU"
"189";"JAGUARUANA";2307007;"SBFZ"
"190";"JAGUARUANA";2307007;"SBNT"
"191";"JARDIM";2307106;"SBPL"
"192";"JARDIM";2307106;"SBJU"
"193";"JATI";2307205;"SBPL"
"194";"JATI";2307205;"SBJU"
"195";"JIJOCA DE JERICOACOARA";2307254;"SBFZ"
