"";"Município";"Código";"ICAO"
"564";"LENÇÓIS PAULISTA";3526803;"SBGP"
"565";"LIMEIRA";3526902;"SBKP"
"566";"LIMEIRA";3526902;"SBYS"
"567";"LINDÓIA";3527009;"SBKP"
"568";"LINDÓIA";3527009;"SBYS"
"569";"LINS";3527108;"SBML"
"570";"LINS";3527108;"SBAU"
"571";"LORENA";3527207;"SBGW"
"572";"LORENA";3527207;"SBTA"
"573";"LOURDES";3527256;"SBSR"
"574";"LOURDES";3527256;"SBAU"
"575";"LOUVEIRA";3527306;"SBKP"
"576";"LUCÉLIA";3527405;"SBDN"
"577";"LUCÉLIA";3527405;"SBAU"
"578";"LUCIANÓPOLIS";3527504;"SBBU"
"579";"LUCIANÓPOLIS";3527504;"SBML"
"580";"LUÍS ANTÔNIO";3527603;"SBRP"
"581";"LUÍS ANTÔNIO";3527603;"SBAQ"
"582";"LUIZIÂNIA";3527702;"SBML"
"583";"LUIZIÂNIA";3527702;"SBAU"
"584";"LUPÉRCIO";3527801;"SBBU"
"585";"LUPÉRCIO";3527801;"SBML"
"586";"LUTÉCIA";3527900;"SBML"
"587";"MACATUBA";3528007;"SBBU"
"588";"MACATUBA";3528007;"SBGP"
"589";"MACAUBAL";3528106;"SBSR"
"590";"MACAUBAL";3528106;"SBAU"
"591";"MACEDÔNIA";3528205;"SBSR"
"592";"MACEDÔNIA";3528205;"SBAU"
"593";"MAGDA";3528304;"SBSR"
"594";"MAGDA";3528304;"SBAU"
"595";"MAIRINQUE";3528403;"SBSP"
"596";"MAIRINQUE";3528403;"SBKP"
"597";"MAIRIPORÃ";3528502;"SBGR"
"598";"MAIRIPORÃ";3528502;"SBMT"
"599";"MANDURI";3528601;"SBBU"
"600";"MANDURI";3528601;"SBML"
"601";"MARABÁ PAULISTA";3528700;"SBMG"
"602";"MARABÁ PAULISTA";3528700;"SBDN"
"603";"MARACAÍ";3528809;"SBLO"
"604";"MARACAÍ";3528809;"SBDN"
"605";"MARAPOAMA";3528858;"SBSR"
"606";"MARIÁPOLIS";3528908;"SBDN"
"607";"MARIÁPOLIS";3528908;"SBAU"
"608";"MARÍLIA";3529005;"SBML"
"609";"MARINÓPOLIS";3529104;"SBSR"
"610";"MARINÓPOLIS";3529104;"SBAU"
"611";"MARTINÓPOLIS";3529203;"SBDN"
"612";"MARTINÓPOLIS";3529203;"SBML"
"613";"MATÃO";3529302;"SBGP"
"614";"MATÃO";3529302;"SBAQ"
"615";"MAUÁ";3529401;"SBGR"
"616";"MAUÁ";3529401;"SBSP"
"617";"MENDONÇA";3529500;"SBSR"
"618";"MENDONÇA";3529500;"SBAU"
"619";"MERIDIANO";3529609;"SBSR"
"620";"MERIDIANO";3529609;"SBAU"
"621";"MESÓPOLIS";3529658;"SBAU"
"622";"MIGUELÓPOLIS";3529708;"SBUR"
"623";"MIGUELÓPOLIS";3529708;"SBFC"
"624";"MINEIROS DO TIETÊ";3529807;"SBBU"
"625";"MINEIROS DO TIETÊ";3529807;"SBGP"
"626";"MIRA ESTRELA";3530003;"SBSR"
"627";"MIRA ESTRELA";3530003;"SBAU"
"628";"MIRACATU";3529906;"SBSP"
"629";"MIRACATU";3529906;"SBMT"
"630";"MIRANDÓPOLIS";3530102;"SBDN"
"631";"MIRANDÓPOLIS";3530102;"SBAU"
"632";"MIRANTE DO PARANAPANEMA";3530201;"SBLO"
"633";"MIRANTE DO PARANAPANEMA";3530201;"SBMG"
"634";"MIRASSOL";3530300;"SBSR"
"635";"MIRASSOLÂNDIA";3530409;"SBSR"
"636";"MOCOCA";3530508;"SBRP"
"637";"MOCOCA";3530508;"SBYS"
"638";"MOGI DAS CRUZES";3530607;"SBGR"
"639";"MOGI DAS CRUZES";3530607;"SBMT"
"640";"MOGI GUAÇU";3530706;"SBKP"
"641";"MOGI GUAÇU";3530706;"SBYS"
"642";"MOJI MIRIM";3530805;"SBKP"
"643";"MOJI MIRIM";3530805;"SBYS"
"644";"MOMBUCA";3530904;"SBKP"
"645";"MOMBUCA";3530904;"SBSA"
"646";"MONÇÕES";3531001;"SBSR"
"647";"MONÇÕES";3531001;"SBAU"
"648";"MONGAGUÁ";3531100;"SBSP"
"649";"MONGAGUÁ";3531100;"SBMT"
"650";"MONTE ALEGRE DO SUL";3531209;"SBGR"
"651";"MONTE ALEGRE DO SUL";3531209;"SBKP"
"652";"MONTE ALTO";3531308;"SBGP"
"653";"MONTE ALTO";3531308;"SBAQ"
"654";"MONTE APRAZÍVEL";3531407;"SBSR"
"655";"MONTE APRAZÍVEL";3531407;"SBAU"
"656";"MONTE AZUL PAULISTA";3531506;"SBSR"
"657";"MONTE CASTELO";3531605;"SBDN"
"658";"MONTE CASTELO";3531605;"SBAU"
"659";"MONTE MOR";3531803;"SBKP"
"660";"MONTEIRO LOBATO";3531704;"SBSJ"
"661";"MONTEIRO LOBATO";3531704;"SBTA"
"662";"MORRO AGUDO";3531902;"SBRP"
"663";"MORRO AGUDO";3531902;"SBFC"
"664";"MORUNGABA";3532009;"SBGR"
"665";"MORUNGABA";3532009;"SBKP"
"666";"MOTUCA";3532058;"SBRP"
"667";"MOTUCA";3532058;"SBGP"
"668";"MURUTINGA DO SUL";3532108;"SBDN"
"669";"MURUTINGA DO SUL";3532108;"SBAU"
"670";"NANTES";3532157;"SBLO"
"671";"NANTES";3532157;"SBDN"
"672";"NARANDIBA";3532207;"SBLO"
"673";"NARANDIBA";3532207;"SBDN"
"674";"NATIVIDADE DA SERRA";3532306;"SBSJ"
"675";"NATIVIDADE DA SERRA";3532306;"SBTA"
"676";"NAZARÉ PAULISTA";3532405;"SBGR"
"677";"NAZARÉ PAULISTA";3532405;"SBMT"
"678";"NEVES PAULISTA";3532504;"SBSR"
"679";"NEVES PAULISTA";3532504;"SBAU"
"680";"NHANDEARA";3532603;"SBSR"
"681";"NHANDEARA";3532603;"SBAU"
"682";"NIPOÃ";3532702;"SBSR"
"683";"NIPOÃ";3532702;"SBAU"
"684";"NOVA ALIANÇA";3532801;"SBSR"
"685";"NOVA CAMPINA";3532827;"SBBI"
"686";"NOVA CAMPINA";3532827;"SBCT"
"687";"NOVA CANAÃ PAULISTA";3532843;"SBSR"
"688";"NOVA CANAÃ PAULISTA";3532843;"SBAU"
"689";"NOVA CASTILHO";3532868;"SBSR"
"690";"NOVA CASTILHO";3532868;"SBAU"
"691";"NOVA EUROPA";3532900;"SBGP"
"692";"NOVA EUROPA";3532900;"SBAQ"
"693";"NOVA GRANADA";3533007;"SBSR"
"694";"NOVA GUATAPORANGA";3533106;"SBDN"
"695";"NOVA GUATAPORANGA";3533106;"SBAU"
"696";"NOVA INDEPENDÊNCIA";3533205;"SBDN"
"697";"NOVA INDEPENDÊNCIA";3533205;"SBAU"
"698";"NOVA LUZITÂNIA";3533304;"SBSR"
"699";"NOVA LUZITÂNIA";3533304;"SBAU"
"700";"NOVA ODESSA";3533403;"SBKP"
"701";"NOVA ODESSA";3533403;"SBYS"
"702";"NOVAIS";3533254;"SBSR"
"703";"NOVO HORIZONTE";3533502;"SBBU"
"704";"NOVO HORIZONTE";3533502;"SBSR"
"705";"NUPORANGA";3533601;"SBRP"
"706";"NUPORANGA";3533601;"SBFC"
"707";"OCAUÇU";3533700;"SBML"
"708";"ÓLEO";3533809;"SBBU"
"709";"ÓLEO";3533809;"SBML"
"710";"OLÍMPIA";3533908;"SBSR"
"711";"ONDA VERDE";3534005;"SBSR"
"712";"ORIENTE";3534104;"SBML"
"713";"ORINDIÚVA";3534203;"SBSR"
"714";"ORLÂNDIA";3534302;"SBRP"
"715";"ORLÂNDIA";3534302;"SBFC"
"716";"OSASCO";3534401;"SBGR"
"717";"OSASCO";3534401;"SBSP"
"718";"OSCAR BRESSANE";3534500;"SBML"
"719";"OSVALDO CRUZ";3534609;"SBDN"
"720";"OSVALDO CRUZ";3534609;"SBAU"
"721";"OURINHOS";3534708;"SBBU"
"722";"OURINHOS";3534708;"SBML"
"723";"OURO VERDE";3534807;"SBDN"
"724";"OURO VERDE";3534807;"SBAU"
"725";"OUROESTE";3534757;"SBSR"
"726";"OUROESTE";3534757;"SBAU"
"727";"PACAEMBU";3534906;"SBDN"
"728";"PACAEMBU";3534906;"SBAU"
"729";"PALESTINA";3535002;"SBSR"
"730";"PALMARES PAULISTA";3535101;"SBSR"
"731";"PALMARES PAULISTA";3535101;"SBGP"
"732";"PALMEIRA D'OESTE";3535200;"SBSR"
"733";"PALMEIRA D'OESTE";3535200;"SBAU"
"734";"PALMITAL";3535309;"SBLO"
"735";"PALMITAL";3535309;"SBML"
"736";"PANORAMA";3535408;"SBDN"
"737";"PANORAMA";3535408;"SBAU"
"738";"PARAGUAÇU PAULISTA";3535507;"SBDN"
"739";"PARAGUAÇU PAULISTA";3535507;"SBML"
"740";"PARAIBUNA";3535606;"SBSJ"
"741";"PARAIBUNA";3535606;"SBTA"
"742";"PARAÍSO";3535705;"SBSR"
"743";"PARAÍSO";3535705;"SBGP"
"744";"PARANAPANEMA";3535804;"SBBU"
"745";"PARANAPANEMA";3535804;"SBKP"
"746";"PARANAPUÃ";3535903;"SBSR"
"747";"PARANAPUÃ";3535903;"SBAU"
"748";"PARAPUÃ";3536000;"SBDN"
"749";"PARAPUÃ";3536000;"SBAU"
"750";"PARDINHO";3536109;"SBBU"
"751";"PARDINHO";3536109;"SBKP"
"752";"PARIQUERA-AÇU";3536208;"SBBI"
"753";"PARIQUERA-AÇU";3536208;"SBPG"
"754";"PARISI";3536257;"SBSR"
"755";"PARISI";3536257;"SBAU"
"756";"PATROCÍNIO PAULISTA";3536307;"SBRP"
"757";"PATROCÍNIO PAULISTA";3536307;"SBFC"
"758";"PAULICÉIA";3536406;"SBDN"
"759";"PAULICÉIA";3536406;"SBAU"
"760";"PAULÍNIA";3536505;"SBKP"
"761";"PAULISTÂNIA";3536570;"SBBU"
"762";"PAULISTÂNIA";3536570;"SBML"
"763";"PAULO DE FARIA";3536604;"SBSR"
"764";"PEDERNEIRAS";3536703;"SBBU"
"765";"PEDERNEIRAS";3536703;"SBGP"
"766";"PEDRA BELA";3536802;"SBGR"
"767";"PEDRA BELA";3536802;"SBSJ"
"768";"PEDRANÓPOLIS";3536901;"SBSR"
"769";"PEDRANÓPOLIS";3536901;"SBAU"
"770";"PEDREGULHO";3537008;"SBAX"
"771";"PEDREGULHO";3537008;"SBUR"
"772";"PEDREIRA";3537107;"SBGR"
"773";"PEDREIRA";3537107;"SBKP"
"774";"PEDRINHAS PAULISTA";3537156;"SBLO"
"775";"PEDRO DE TOLEDO";3537206;"SBSP"
"776";"PEDRO DE TOLEDO";3537206;"SBMT"
"777";"PENÁPOLIS";3537305;"SBML"
"778";"PENÁPOLIS";3537305;"SBAU"
"779";"PEREIRA BARRETO";3537404;"SBDN"
"780";"PEREIRA BARRETO";3537404;"SBAU"
"781";"PEREIRAS";3537503;"SBKP"
"782";"PEREIRAS";3537503;"SBSA"
"783";"PERUÍBE";3537602;"SBSP"
"784";"PERUÍBE";3537602;"SBST"
"785";"PIACATU";3537701;"SBML"
"786";"PIACATU";3537701;"SBAU"
"787";"PIEDADE";3537800;"SBSP"
"788";"PIEDADE";3537800;"SBMT"
"789";"PILAR DO SUL";3537909;"SBSP"
"790";"PILAR DO SUL";3537909;"SBKP"
"791";"PINDAMONHANGABA";3538006;"SBGW"
"792";"PINDAMONHANGABA";3538006;"SBTA"
"793";"PINDORAMA";3538105;"SBSR"
"794";"PINDORAMA";3538105;"SBGP"
"795";"PINHALZINHO";3538204;"SBGR"
"796";"PINHALZINHO";3538204;"SBSJ"
"797";"PIQUEROBI";3538303;"SBDN"
"798";"PIQUEROBI";3538303;"SBAU"
"799";"PIQUETE";3538501;"SBGW"
"800";"PIQUETE";3538501;"SBTA"
"801";"PIRACAIA";3538600;"SBGR"
"802";"PIRACAIA";3538600;"SBSJ"
"803";"PIRACICABA";3538709;"SBKP"
"804";"PIRACICABA";3538709;"SBYS"
"805";"PIRAJU";3538808;"SBBU"
"806";"PIRAJU";3538808;"SBML"
"807";"PIRAJUÍ";3538907;"SBBU"
"808";"PIRAJUÍ";3538907;"SBML"
"809";"PIRANGI";3539004;"SBSR"
"810";"PIRANGI";3539004;"SBGP"
"811";"PIRAPORA DO BOM JESUS";3539103;"SBMT"
"812";"PIRAPOZINHO";3539202;"SBLO"
"813";"PIRAPOZINHO";3539202;"SBDN"
"814";"PIRASSUNUNGA";3539301;"SBYS"
"815";"PIRASSUNUNGA";3539301;"SBAQ"
"816";"PIRATININGA";3539400;"SBBU"
"817";"PIRATININGA";3539400;"SBML"
"818";"PITANGUEIRAS";3539509;"SBRP"
"819";"PITANGUEIRAS";3539509;"SBGP"
"820";"PLANALTO";3539608;"SBSR"
"821";"PLANALTO";3539608;"SBAU"
"822";"PLATINA";3539707;"SBML"
"823";"POÁ";3539806;"SBGR"
"824";"POÁ";3539806;"SBMT"
"825";"POLONI";3539905;"SBSR"
"826";"POLONI";3539905;"SBAU"
"827";"POMPÉIA";3540002;"SBML"
"828";"PONGAÍ";3540101;"SBBU"
"829";"PONGAÍ";3540101;"SBML"
"830";"PONTAL";3540200;"SBRP"
"831";"PONTAL";3540200;"SBFC"
"832";"PONTALINDA";3540259;"SBSR"
"833";"PONTALINDA";3540259;"SBAU"
"834";"PONTES GESTAL";3540309;"SBSR"
"835";"PONTES GESTAL";3540309;"SBAU"
"836";"POPULINA";3540408;"SBAU"
"837";"PORANGABA";3540507;"SBKP"
"838";"PORANGABA";3540507;"SBSA"
"839";"PORTO FELIZ";3540606;"SBKP"
"840";"PORTO FERREIRA";3540705;"SBYS"
"841";"PORTO FERREIRA";3540705;"SBAQ"
"842";"POTIM";3540754;"SBGW"
"843";"POTIM";3540754;"SBTA"
"844";"POTIRENDABA";3540804;"SBSR"
"845";"PRACINHA";3540853;"SBDN"
"846";"PRACINHA";3540853;"SBAU"
"847";"PRADÓPOLIS";3540903;"SBRP"
"848";"PRADÓPOLIS";3540903;"SBGP"
"849";"PRAIA GRANDE";3541000;"SBSP"
"850";"PRAIA GRANDE";3541000;"SBMT"
"851";"PRATÂNIA";3541059;"SBBU"
"852";"PRATÂNIA";3541059;"SBGP"
"853";"PRESIDENTE ALVES";3541109;"SBBU"
"854";"PRESIDENTE ALVES";3541109;"SBML"
"855";"PRESIDENTE BERNARDES";3541208;"SBLO"
"856";"PRESIDENTE BERNARDES";3541208;"SBDN"
"857";"PRESIDENTE EPITÁCIO";3541307;"SBMG"
"858";"PRESIDENTE EPITÁCIO";3541307;"SBDN"
"859";"PRESIDENTE PRUDENTE";3541406;"SBDN"
"860";"PRESIDENTE PRUDENTE";3541406;"SBAU"
"861";"PRESIDENTE VENCESLAU";3541505;"SBDN"
"862";"PRESIDENTE VENCESLAU";3541505;"SBAU"
"863";"PROMISSÃO";3541604;"SBML"
"864";"PROMISSÃO";3541604;"SBAU"
"865";"QUADRA";3541653;"SBKP"
"866";"QUADRA";3541653;"SBSA"
"867";"QUATÁ";3541703;"SBDN"
"868";"QUATÁ";3541703;"SBML"
"869";"QUEIROZ";3541802;"SBML"
"870";"QUEIROZ";3541802;"SBAU"
"871";"QUELUZ";3541901;"SBGW"
"872";"QUELUZ";3541901;"SBRS"
"873";"QUINTANA";3542008;"SBML"
"874";"RAFARD";3542107;"SBKP"
"875";"RANCHARIA";3542206;"SBDN"
"876";"RANCHARIA";3542206;"SBML"
"877";"REDENÇÃO DA SERRA";3542305;"SBSJ"
"878";"REDENÇÃO DA SERRA";3542305;"SBTA"
"879";"REGENTE FEIJÓ";3542404;"SBLO"
"880";"REGENTE FEIJÓ";3542404;"SBDN"
"881";"REGINÓPOLIS";3542503;"SBBU"
"882";"REGINÓPOLIS";3542503;"SBGP"
"883";"REGISTRO";3542602;"SBSP"
"884";"REGISTRO";3542602;"SBPG"
"885";"RESTINGA";3542701;"SBRP"
"886";"RESTINGA";3542701;"SBUR"
"887";"RIBEIRA";3542800;"SBBI"
"888";"RIBEIRA";3542800;"SBCT"
"889";"RIBEIRÃO BONITO";3542909;"SBGP"
"890";"RIBEIRÃO BONITO";3542909;"SBAQ"
"891";"RIBEIRÃO BRANCO";3543006;"SBBI"
"892";"RIBEIRÃO BRANCO";3543006;"SBCT"
"893";"RIBEIRÃO CORRENTE";3543105;"SBRP"
"894";"RIBEIRÃO CORRENTE";3543105;"SBUR"
"895";"RIBEIRÃO DO SUL";3543204;"SBBU"
"896";"RIBEIRÃO DO SUL";3543204;"SBML"
"897";"RIBEIRÃO DOS ÍNDIOS";3543238;"SBDN"
"898";"RIBEIRÃO DOS ÍNDIOS";3543238;"SBAU"
"899";"RIBEIRÃO GRANDE";3543253;"SBBI"
"900";"RIBEIRÃO GRANDE";3543253;"SBPG"
"901";"RIBEIRÃO PIRES";3543303;"SBSP"
"902";"RIBEIRÃO PIRES";3543303;"SBMT"
"903";"RIBEIRÃO PRETO";3543402;"SBRP"
"904";"RIBEIRÃO PRETO";3543402;"SBAQ"
"905";"RIFAINA";3543600;"SBAX"
"906";"RIFAINA";3543600;"SBUR"
"907";"RINCÃO";3543709;"SBGP"
"908";"RINCÃO";3543709;"SBAQ"
"909";"RINÓPOLIS";3543808;"SBDN"
"910";"RINÓPOLIS";3543808;"SBML"
"911";"RIO CLARO";3543907;"SBKP"
"912";"RIO CLARO";3543907;"SBYS"
"913";"RIO DAS PEDRAS";3544004;"SBKP"
"914";"RIO DAS PEDRAS";3544004;"SBSA"
"915";"RIO GRANDE DA SERRA";3544103;"SBGR"
"916";"RIO GRANDE DA SERRA";3544103;"SBSP"
"917";"RIOLÂNDIA";3544202;"SBSR"
"918";"RIVERSUL";3543501;"SBGS"
"919";"ROSANA";3544251;"SBMG"
"920";"ROSANA";3544251;"SBDN"
"921";"ROSEIRA";3544301;"SBGW"
"922";"ROSEIRA";3544301;"SBTA"
"923";"RUBIÁCEA";3544400;"SBDN"
"924";"RUBIÁCEA";3544400;"SBAU"
"925";"RUBINÉIA";3544509;"SBSR"
"926";"RUBINÉIA";3544509;"SBAU"
"927";"SABINO";3544608;"SBSR"
"928";"SABINO";3544608;"SBML"
"929";"SAGRES";3544707;"SBDN"
"930";"SAGRES";3544707;"SBAU"
"931";"SALES";3544806;"SBSR"
"932";"SALES";3544806;"SBAU"
"933";"SALES OLIVEIRA";3544905;"SBRP"
"934";"SALES OLIVEIRA";3544905;"SBFC"
"935";"SALESÓPOLIS";3545001;"SBGR"
"936";"SALESÓPOLIS";3545001;"SBSJ"
"937";"SALMOURÃO";3545100;"SBDN"
"938";"SALMOURÃO";3545100;"SBAU"
"939";"SALTINHO";3545159;"SBKP"
"940";"SALTINHO";3545159;"SBSA"
"941";"SALTO";3545209;"SBYS"
"942";"SALTO";3545209;"SBPC"
"943";"SALTO DE PIRAPORA";3545308;"SBSP"
"944";"SALTO DE PIRAPORA";3545308;"SBKP"
"945";"SALTO GRANDE";3545407;"SBBU"
"946";"SALTO GRANDE";3545407;"SBML"
"947";"SANDOVALINA";3545506;"SBLO"
"948";"SANDOVALINA";3545506;"SBMG"
"949";"SANTA ADÉLIA";3545605;"SBSR"
"950";"SANTA ADÉLIA";3545605;"SBGP"
"951";"SANTA ALBERTINA";3545704;"SBSR"
"952";"SANTA ALBERTINA";3545704;"SBAU"
"953";"SANTA BÁRBARA D'OESTE";3545803;"SBKP"
"954";"SANTA BRANCA";3546009;"SBGR"
"955";"SANTA BRANCA";3546009;"SBSJ"
"956";"SANTA CLARA D'OESTE";3546108;"SBSR"
"957";"SANTA CLARA D'OESTE";3546108;"SBAU"
"958";"SANTA CRUZ DA CONCEIÇÃO";3546207;"SBYS"
"959";"SANTA CRUZ DA CONCEIÇÃO";3546207;"SBAQ"
"960";"SANTA CRUZ DA ESPERANÇA";3546256;"SBRP"
"961";"SANTA CRUZ DA ESPERANÇA";3546256;"SBYS"
"962";"SANTA CRUZ DAS PALMEIRAS";3546306;"SBYS"
"963";"SANTA CRUZ DAS PALMEIRAS";3546306;"SBPC"
"964";"SANTA CRUZ DO RIO PARDO";3546405;"SBBU"
"965";"SANTA CRUZ DO RIO PARDO";3546405;"SBML"
"966";"SANTA ERNESTINA";3546504;"SBRP"
"967";"SANTA ERNESTINA";3546504;"SBGP"
"968";"SANTA FÉ DO SUL";3546603;"SBSR"
"969";"SANTA FÉ DO SUL";3546603;"SBAU"
"970";"SANTA GERTRUDES";3546702;"SBKP"
"971";"SANTA GERTRUDES";3546702;"SBYS"
"972";"SANTA ISABEL";3546801;"SBGR"
"973";"SANTA ISABEL";3546801;"SBSJ"
"974";"SANTA LÚCIA";3546900;"SBGP"
"975";"SANTA LÚCIA";3546900;"SBAQ"
"976";"SANTA MARIA DA SERRA";3547007;"SBGP"
"977";"SANTA MARIA DA SERRA";3547007;"SBAQ"
"978";"SANTA MERCEDES";3547106;"SBDN"
"979";"SANTA MERCEDES";3547106;"SBAU"
"980";"SANTA RITA D'OESTE";3547403;"SBSR"
"981";"SANTA RITA D'OESTE";3547403;"SBAU"
"982";"SANTA RITA DO PASSA QUATRO";3547502;"SBYS"
"983";"SANTA RITA DO PASSA QUATRO";3547502;"SBAQ"
"984";"SANTA ROSA DE VITERBO";3547601;"SBRP"
"985";"SANTA ROSA DE VITERBO";3547601;"SBYS"
"986";"SANTA SALETE";3547650;"SBSR"
"987";"SANTA SALETE";3547650;"SBAU"
"988";"SANTANA DA PONTE PENSA";3547205;"SBSR"
"989";"SANTANA DA PONTE PENSA";3547205;"SBAU"
"990";"SANTANA DE PARNAÍBA";3547304;"SBMT"
"991";"SANTO ANASTÁCIO";3547700;"SBDN"
"992";"SANTO ANDRÉ";3547809;"SBGR"
"993";"SANTO ANDRÉ";3547809;"SBSP"
"994";"SANTO ANTÔNIO DA ALEGRIA";3547908;"SBRP"
"995";"SANTO ANTÔNIO DA ALEGRIA";3547908;"SBYS"
"996";"SANTO ANTÔNIO DE POSSE";3548005;"SBKP"
"997";"SANTO ANTÔNIO DE POSSE";3548005;"SBYS"
"998";"SANTO ANTÔNIO DO ARACANGUÁ";3548054;"SBSR"
"999";"SANTO ANTÔNIO DO ARACANGUÁ";3548054;"SBAU"
"1000";"SANTO ANTÔNIO DO JARDIM";3548104;"SBKP"
"1001";"SANTO ANTÔNIO DO JARDIM";3548104;"SBYS"
"1002";"SANTO ANTÔNIO DO PINHAL";3548203;"SBSJ"
"1003";"SANTO ANTÔNIO DO PINHAL";3548203;"SBTA"
"1004";"SANTO EXPEDITO";3548302;"SBDN"
"1005";"SANTO EXPEDITO";3548302;"SBAU"
"1006";"SANTÓPOLIS DO AGUAPEÍ";3548401;"SBML"
"1007";"SANTÓPOLIS DO AGUAPEÍ";3548401;"SBAU"
"1008";"SANTOS";3548500;"SBSP"
"1009";"SANTOS";3548500;"SBMT"
"1010";"SÃO BENTO DO SAPUCAÍ";3548609;"SBGW"
"1011";"SÃO BENTO DO SAPUCAÍ";3548609;"SBTA"
"1012";"SÃO BERNARDO DO CAMPO";3548708;"SBSP"
"1013";"SÃO BERNARDO DO CAMPO";3548708;"SBMT"
"1014";"SÃO CAETANO DO SUL";3548807;"SBSP"
"1015";"SÃO CAETANO DO SUL";3548807;"SBMT"
"1016";"SÃO CARLOS";3548906;"SBYS"
"1017";"SÃO CARLOS";3548906;"SBAQ"
"1018";"SÃO FRANCISCO";3549003;"SBSR"
"1019";"SÃO FRANCISCO";3549003;"SBAU"
"1020";"SÃO JOÃO DA BOA VISTA";3549102;"SBYS"
"1021";"SÃO JOÃO DA BOA VISTA";3549102;"SBPC"
"1022";"SÃO JOÃO DAS DUAS PONTES";3549201;"SBSR"
"1023";"SÃO JOÃO DAS DUAS PONTES";3549201;"SBAU"
"1024";"SÃO JOÃO DE IRACEMA";3549250;"SBSR"
"1025";"SÃO JOÃO DE IRACEMA";3549250;"SBAU"
"1026";"SÃO JOÃO DO PAU D'ALHO";3549300;"SBDN"
"1027";"SÃO JOÃO DO PAU D'ALHO";3549300;"SBAU"
"1028";"SÃO JOAQUIM DA BARRA";3549409;"SBRP"
"1029";"SÃO JOAQUIM DA BARRA";3549409;"SBFC"
"1030";"SÃO JOSÉ DA BELA VISTA";3549508;"SBRP"
"1031";"SÃO JOSÉ DA BELA VISTA";3549508;"SBUR"
"1032";"SÃO JOSÉ DO BARREIRO";3549607;"SBGW"
"1033";"SÃO JOSÉ DO BARREIRO";3549607;"SBSC"
"1034";"SÃO JOSÉ DO RIO PARDO";3549706;"SBRP"
"1035";"SÃO JOSÉ DO RIO PARDO";3549706;"SBYS"
"1036";"SÃO JOSÉ DO RIO PRETO";3549805;"SBSR"
"1037";"SÃO JOSÉ DOS CAMPOS";3549904;"SBSJ"
"1038";"SÃO JOSÉ DOS CAMPOS";3549904;"SBTA"
"1039";"SÃO LOURENÇO DA SERRA";3549953;"SBSP"
"1040";"SÃO LOURENÇO DA SERRA";3549953;"SBMT"
"1041";"SÃO LUÍS DO PARAITINGA";3550001;"SBGW"
"1042";"SÃO LUÍS DO PARAITINGA";3550001;"SBTA"
"1043";"SÃO MANUEL";3550100;"SBBU"
"1044";"SÃO MANUEL";3550100;"SBGP"
"1045";"SÃO MIGUEL ARCANJO";3550209;"SBSP"
"1046";"SÃO MIGUEL ARCANJO";3550209;"SBKP"
"1047";"SÃO PAULO";3550308;"SBSP"
"1048";"SÃO PAULO";3550308;"SBMT"
"1049";"SÃO PEDRO";3550407;"SBYS"
"1050";"SÃO PEDRO";3550407;"SBAQ"
"1051";"SÃO PEDRO DO TURVO";3550506;"SBBU"
"1052";"SÃO PEDRO DO TURVO";3550506;"SBML"
"1053";"SÃO ROQUE";3550605;"SBSP"
"1054";"SÃO ROQUE";3550605;"SBMT"
"1055";"SÃO SEBASTIÃO";3550704;"SBSJ"
"1056";"SÃO SEBASTIÃO";3550704;"SBST"
"1057";"SÃO SEBASTIÃO DA GRAMA";3550803;"SBYS"
"1058";"SÃO SEBASTIÃO DA GRAMA";3550803;"SBPC"
"1059";"SÃO SIMÃO";3550902;"SBRP"
"1060";"SÃO SIMÃO";3550902;"SBYS"
"1061";"SÃO VICENTE";3551009;"SBSP"
"1062";"SÃO VICENTE";3551009;"SBMT"
"1063";"SARAPUÍ";3551108;"SBSP"
"1064";"SARAPUÍ";3551108;"SBKP"
"1065";"SARUTAIÁ";3551207;"SBBU"
"1066";"SARUTAIÁ";3551207;"SBML"
"1067";"SEBASTIANÓPOLIS DO SUL";3551306;"SBSR"
"1068";"SEBASTIANÓPOLIS DO SUL";3551306;"SBAU"
"1069";"SERRA AZUL";3551405;"SBRP"
"1070";"SERRA AZUL";3551405;"SBYS"
"1071";"SERRA NEGRA";3551603;"SBKP"
"1072";"SERRA NEGRA";3551603;"SBYS"
"1073";"SERRANA";3551504;"SBRP"
"1074";"SERRANA";3551504;"SBAQ"
"1075";"SERTÃOZINHO";3551702;"SBRP"
"1076";"SERTÃOZINHO";3551702;"SBGP"
"1077";"SETE BARRAS";3551801;"SBSP"
"1078";"SETE BARRAS";3551801;"SBPG"
"1079";"SEVERÍNIA";3551900;"SBSR"
"1080";"SILVEIRAS";3552007;"SBGW"
"1081";"SILVEIRAS";3552007;"SBRS"
"1082";"SOCORRO";3552106;"SBGR"
"1083";"SOCORRO";3552106;"SBKP"
"1084";"SOROCABA";3552205;"SBKP"
"1085";"SUD MENNUCCI";3552304;"SBSR"
"1086";"SUD MENNUCCI";3552304;"SBAU"
"1087";"SUMARÉ";3552403;"SBKP"
"1088";"SUMARÉ";3552403;"SBYS"
"1089";"SUZANÁPOLIS";3552551;"SBSR"
"1090";"SUZANÁPOLIS";3552551;"SBAU"
"1091";"SUZANO";3552502;"SBGR"
"1092";"SUZANO";3552502;"SBSP"
"1093";"TABAPUÃ";3552601;"SBSR"
"1094";"TABATINGA";3552700;"SBBU"
