"","municipio_geocodigo","inc_preseason","inc_posseason","inc_epidemico","inicio","inicio.ic","duracao","duracao.ic","pop","limiar_preaseason","limiar_posseason","limiar_epidemico","mininc_pre","mininc_pos","mininc_epi","uf","ano_ini","ano_fim","pop_cat"
"2775",3510005,2.74383096306344,2.23347291884625,63.8932720023623,5,"[46-13]",9,"[6.45581395348837-13.5441860465116]",31346,15.9509985325081,15.9509985325081,63.8932720023623,15.9509985325081,15.9509985325081,31.9019970650163,"SP",2010,2021,"(1e+04,1e+05]"
"2776",3510104,0.692113712250823,0.19659377931824,50.3163812855949,8,"[45-17]",6,"[2.22790697674419-9.77209302325581]",2799,178.635226866738,178.635226866738,357.270453733476,178.635226866738,178.635226866738,357.270453733476,"SP",2010,2021,"(1e+03,1e+04]"
"2777",3510153,0.830686746687062,0.904369903531268,53.6410746816358,6,"[2-15]",4,"[2.71428571428572-13.9285714285714]",5292,94.4822373393802,94.4822373393802,188.96447467876,94.4822373393802,94.4822373393802,188.96447467876,"SP",2010,2021,"(1e+03,1e+04]"
"2778",3510302,1.24175569319878,0.79870500402067,22.1838379793363,8,"[43-17]",9,"[6-13]",20985,23.8265427686443,23.8265427686443,47.6530855372885,23.8265427686443,23.8265427686443,47.6530855372885,"SP",2010,2021,"(1e+04,1e+05]"
"2779",3510609,0.501429766806762,0.418946364701204,5.58961161539195,9,"[46-14]",10,"[6.45581395348837-12.7720930232558]",403183,1.24013165237622,1.24013165237622,5.58961161539195,1.24013165237622,1.24013165237622,2.48026330475243,"SP",2010,2021,"(1e+05,1e+06]"
"2780",3510906,0.230905457588998,0.184554495770814,21.374328234319,8,"[48-15]",4,"[3-11.4285714285714]",2505,199.600798403194,199.600798403194,399.201596806387,199.600798403194,199.600798403194,399.201596806387,"SP",2010,2021,"(1e+03,1e+04]"
"2781",3512704,0.662988466001946,0.947203978728596,61.9825209891996,8,"[46-19]",4,"[3.73333333333333-9.4]",4064,123.031496062992,123.031496062992,246.062992125984,123.031496062992,123.031496062992,246.062992125984,"SP",2010,2021,"(1e+03,1e+04]"
"2782",3512803,1.21446208611193,0.881922021567607,15.9798402772216,9,"[43-13]",12,"[7-13.7720930232558]",73474,6.80512834472058,6.80512834472058,15.9798402772216,6.80512834472058,6.80512834472058,13.6102566894412,"SP",2010,2021,"(1e+04,1e+05]"
"2783",3512902,0.855272755857013,0.540300626432375,45.6408659441722,6,"[43-14]",7,"[4.45581395348837-10.7720930232558]",7298,68.5119210742669,68.5119210742669,137.023842148534,68.5119210742669,68.5119210742669,137.023842148534,"SP",2010,2021,"(1e+03,1e+04]"
"2784",3511102,3.62207627950263,4.59040842816361,57.6507730285662,8,"[43-15]",12,"[11-12.7720930232558]",122497,4.08173261385993,4.59040842816361,57.6507730285662,4.08173261385993,4.08173261385993,8.16346522771986,"SP",2010,2021,"(1e+05,1e+06]"
"2785",3511201,0.90500165446294,0.961889604114491,46.0923635256134,5,"[49-13]",9,"[5.68372093023256-12.5441860465116]",7855,63.6537237428389,63.6537237428389,127.307447485678,63.6537237428389,63.6537237428389,127.307447485678,"SP",2010,2021,"(1e+03,1e+04]"
"2786",3511300,4.08622218064667,3.24727002504311,104.464712491444,6,"[47-12]",10,"[5.22790697674419-11.7720930232558]",9346,53.4988230258934,53.4988230258934,184.570939439332,53.4988230258934,53.4988230258934,106.997646051787,"SP",2010,2021,"(1e+03,1e+04]"
"2787",3511409,0.424522144883537,0.153073008000692,7.58021955870999,9,"[2-13]",9,"[3.73333333333333-11.2666666666667]",20191,24.7635084938834,24.7635084938834,49.5270169877668,24.7635084938834,24.7635084938834,49.5270169877668,"SP",2010,2021,"(1e+04,1e+05]"
"2788",3511508,0.64917449705692,0.751858682055951,14.0859200901725,7,"[47-15]",7,"[5-13]",49802,10.0397574394603,10.0397574394603,26.6053572145697,10.0397574394603,10.0397574394603,20.0795148789205,"SP",2010,2021,"(1e+04,1e+05]"
"2789",3511706,1.79706563955373,1.79618017967558,30.8855134155403,10,"[4-12]",12,"[9.4-15.0666666666667]",17367,28.7902343525076,28.7902343525076,73.4150975988944,28.7902343525076,28.7902343525076,57.5804687050153,"SP",2010,2021,"(1e+04,1e+05]"
"2790",3511904,1.04768428519899,0.895168947104849,50.2577528953475,8,"[47-18]",6,"[3-11.6842105263158]",8757,57.0971793993377,57.0971793993377,114.194358798675,57.0971793993377,57.0971793993377,114.194358798675,"SP",2010,2021,"(1e+03,1e+04]"
"2791",3512001,1.37555158660623,1.59814971588768,45.4344705288488,4,"[47-16]",9,"[6-12]",18535,26.9759913676828,26.9759913676828,101.15996762881,26.9759913676828,26.9759913676828,53.9519827353655,"SP",2010,2021,"(1e+04,1e+05]"
"2792",3512100,1.43071599013275,1.32391647381142,71.03967690607,8,"[2-21]",6,"[4-15.0526315789474]",6216,80.4375804375804,80.4375804375804,160.875160875161,80.4375804375804,80.4375804375804,160.875160875161,"SP",2010,2021,"(1e+03,1e+04]"
"2793",3512209,1.80586414006985,1.93761684056761,90.5138416785705,5,"[47-17]",9,"[3.22790697674419-11]",28273,17.6847168676829,17.6847168676829,90.5138416785705,17.6847168676829,17.6847168676829,35.3694337353659,"SP",2010,2021,"(1e+04,1e+05]"
