"SE","APS","casos","tweets","temp","Rt","casos_est","temp_crit","casos_crit","alertaRt1","alertaTemp","alertaCasos"
201228,"AP2.2",37,147,17.1428571428571,0.71875,NA,22,NA,0,0,NA
201228,"AP3.1",90,147,17.1428571428571,0.852380952380952,NA,22,NA,0,0,NA
201228,"AP3.2",58,147,17.1428571428571,0.630390143737166,NA,22,NA,0,0,NA
201228,"AP3.3",108,147,17.1428571428571,0.673568818514007,NA,22,NA,0,0,NA
201228,"AP4",28,147,17.1428571428571,0.6113074204947,NA,22,NA,0,0,NA
201228,"AP5.1",88,147,17.1428571428571,0.692047377326565,NA,22,NA,0,0,NA
201228,"AP5.2",28,147,17.1428571428571,0.58498023715415,NA,22,NA,0,0,NA
201228,"AP5.3",5,147,17.1428571428571,0.557692307692308,NA,22,NA,0,0,NA
201229,"AP1",21,94,17.2857142857143,0.878787878787879,NA,22,NA,0,0,NA
201229,"AP2.1",61,94,17.2857142857143,0.753521126760563,NA,22,NA,0,0,NA
201229,"AP2.2",29,94,17.2857142857143,0.826086956521739,NA,22,NA,0,0,NA
201229,"AP3.1",52,94,17.2857142857143,0.70391061452514,NA,22,NA,0,0,NA
201229,"AP3.2",47,94,17.2857142857143,0.677524429967427,NA,22,NA,0,0,NA
201229,"AP3.3",124,94,17.2857142857143,0.772151898734177,NA,22,NA,0,0,NA
201229,"AP4",21,94,17.2857142857143,0.606936416184971,NA,22,NA,0,0,NA
201229,"AP5.1",61,94,17.2857142857143,0.669926650366748,NA,22,NA,0,0,NA
201229,"AP5.2",18,94,17.2857142857143,0.560810810810811,NA,22,NA,0,0,NA
201229,"AP5.3",16,94,17.2857142857143,0.67816091954023,NA,22,NA,0,0,NA
201230,"AP1",20,66,18,0.672413793103448,NA,22,NA,0,0,NA
201230,"AP2.1",62,66,18,0.772585669781931,NA,22,NA,0,0,NA
201230,"AP2.2",31,66,18,0.729323308270677,NA,22,NA,0,0,NA
201230,"AP3.1",47,66,18,0.75,NA,22,NA,0,0,NA
201230,"AP3.2",20,66,18,0.600961538461538,NA,22,NA,0,0,NA
201230,"AP3.3",77,66,18,0.723653395784543,NA,22,NA,0,0,NA
201230,"AP4",23,66,18,0.685714285714286,NA,22,NA,0,0,NA
201230,"AP5.1",29,66,18,0.64963503649635,NA,22,NA,0,0,NA
201230,"AP5.2",18,66,18,0.771084337349398,NA,22,NA,0,0,NA
201230,"AP5.3",6,66,18,0.457627118644068,NA,22,NA,0,0,NA
201231,"AP1",28,90,18.8571428571429,0.884615384615385,NA,22,NA,0,0,NA
201231,"AP2.1",105,90,18.8571428571429,0.919354838709677,NA,22,NA,0,0,NA
201231,"AP2.2",28,90,18.8571428571429,0.907216494845361,NA,22,NA,0,0,NA
201231,"AP3.1",63,90,18.8571428571429,0.857142857142857,NA,22,NA,0,0,NA
201231,"AP3.2",53,90,18.8571428571429,0.96,NA,22,NA,0,0,NA
201231,"AP3.3",75,90,18.8571428571429,0.893203883495146,NA,22,NA,0,0,NA
201231,"AP4",31,90,18.8571428571429,1.04166666666667,NA,22,NA,0,0,NA
201231,"AP5.1",60,90,18.8571428571429,0.842696629213483,NA,22,NA,0,0,NA
201231,"AP5.2",17,90,18.8571428571429,0.828125,NA,22,NA,0,0,NA
201231,"AP5.3",9,90,18.8571428571429,1.14814814814815,NA,22,NA,0,0,NA
201232,"AP1",16,84,16.5714285714286,0.927536231884058,NA,22,NA,0,0,NA
201232,"AP2.1",83,84,16.5714285714286,1.09649122807018,NA,22,NA,1,0,NA
201232,"AP2.2",37,84,16.5714285714286,1.09090909090909,NA,22,NA,0,0,NA
201232,"AP3.1",71,84,16.5714285714286,1.11728395061728,NA,22,NA,1,0,NA
201232,"AP3.2",35,84,16.5714285714286,0.9,NA,22,NA,0,0,NA
201232,"AP3.3",61,84,16.5714285714286,0.771739130434783,NA,22,NA,0,0,NA
201232,"AP4",19,84,16.5714285714286,0.973333333333333,NA,22,NA,0,0,NA
201232,"AP5.1",51,84,16.5714285714286,0.933333333333333,NA,22,NA,0,0,NA
201232,"AP5.2",16,84,16.5714285714286,0.962264150943396,NA,22,NA,0,0,NA
201232,"AP5.3",14,84,16.5714285714286,0.935483870967742,NA,22,NA,0,0,NA
201233,"AP1",27,63,17.2857142857143,1.109375,NA,22,NA,0,0,NA
201233,"AP2.1",78,63,17.2857142857143,1.064,NA,22,NA,0,0,NA
201233,"AP2.2",35,63,17.2857142857143,1.04166666666667,NA,22,NA,0,0,NA
201233,"AP3.1",61,63,17.2857142857143,1.07734806629834,NA,22,NA,0,0,NA
201233,"AP3.2",39,63,17.2857142857143,1.17592592592593,NA,22,NA,1,0,NA
201233,"AP3.3",83,63,17.2857142857143,1.02816901408451,NA,22,NA,0,0,NA
201233,"AP4",20,63,17.2857142857143,0.958904109589041,NA,22,NA,0,0,NA
201233,"AP5.1",52,63,17.2857142857143,1.16428571428571,NA,22,NA,1,0,NA
201233,"AP5.2",19,63,17.2857142857143,1.01960784313725,NA,22,NA,0,0,NA
201233,"AP5.3",10,63,17.2857142857143,1.13793103448276,NA,22,NA,0,0,NA
201234,"AP1",18,56,17.1428571428571,0.859154929577465,NA,22,NA,0,0,NA
201234,"AP2.1",62,56,17.1428571428571,0.838345864661654,NA,22,NA,0,0,NA
201234,"AP2.2",16,56,17.1428571428571,0.88,NA,22,NA,0,0,NA
201234,"AP3.1",52,56,17.1428571428571,0.943589743589744,NA,22,NA,0,0,NA
201234,"AP3.2",43,56,17.1428571428571,0.921259842519685,NA,22,NA,0,0,NA
201234,"AP3.3",50,56,17.1428571428571,0.885844748858447,NA,22,NA,0,0,NA
201234,"AP4",16,56,17.1428571428571,0.785714285714286,NA,22,NA,0,0,NA
201234,"AP5.1",55,56,17.1428571428571,0.969325153374233,NA,22,NA,0,0,NA
201234,"AP5.2",16,56,17.1428571428571,0.980769230769231,NA,22,NA,0,0,NA
201234,"AP5.3",13,56,17.1428571428571,1.12121212121212,NA,22,NA,0,0,NA
201235,"AP1",12,63,17.5714285714286,0.934426229508197,NA,22,NA,0,0,NA
201235,"AP2.1",56,63,17.5714285714286,0.878923766816143,NA,22,NA,0,0,NA
201235,"AP2.2",17,63,17.5714285714286,0.772727272727273,NA,22,NA,0,0,NA
201235,"AP3.1",23,63,17.5714285714286,0.739130434782609,NA,22,NA,0,0,NA
201235,"AP3.2",20,63,17.5714285714286,0.871794871794872,NA,22,NA,0,0,NA
201235,"AP3.3",45,63,17.5714285714286,0.917525773195876,NA,22,NA,0,0,NA
201235,"AP4",8,63,17.5714285714286,0.8,NA,22,NA,0,0,NA
201235,"AP5.1",32,63,17.5714285714286,0.879746835443038,NA,22,NA,0,0,NA
201235,"AP5.2",9,63,17.5714285714286,0.862745098039216,NA,22,NA,0,0,NA
201235,"AP5.3",9,63,17.5714285714286,0.864864864864865,NA,22,NA,0,0,NA
201236,"AP1",10,53,17.7142857142857,0.701754385964912,NA,22,NA,0,0,NA
201236,"AP2.1",39,53,17.7142857142857,0.801020408163265,NA,22,NA,0,0,NA
201236,"AP2.2",12,53,17.7142857142857,0.661764705882353,NA,22,NA,0,0,NA
201236,"AP3.1",25,53,17.7142857142857,0.735294117647059,NA,22,NA,0,0,NA
201236,"AP3.2",12,53,17.7142857142857,0.735294117647059,NA,22,NA,0,0,NA
201236,"AP3.3",22,53,17.7142857142857,0.657303370786517,NA,22,NA,0,0,NA
201236,"AP4",8,53,17.7142857142857,0.727272727272727,NA,22,NA,0,0,NA
201236,"AP5.1",30,53,17.7142857142857,0.841726618705036,NA,22,NA,0,0,NA
201236,"AP5.2",3,53,17.7142857142857,0.636363636363636,NA,22,NA,0,0,NA
201236,"AP5.3",6,53,17.7142857142857,0.875,NA,22,NA,0,0,NA
201237,"AP1",10,84,20.7142857142857,0.8,NA,22,NA,0,0,NA
201237,"AP2.1",41,84,20.7142857142857,0.866242038216561,NA,22,NA,0,0,NA
201237,"AP2.2",9,84,20.7142857142857,0.844444444444444,NA,22,NA,0,0,NA
201237,"AP3.1",23,84,20.7142857142857,0.71,NA,22,NA,0,0,NA
201237,"AP3.2",29,84,20.7142857142857,0.813333333333333,NA,22,NA,0,0,NA
201237,"AP3.3",34,84,20.7142857142857,0.863247863247863,NA,22,NA,0,0,NA
201237,"AP4",8,84,20.7142857142857,0.75,NA,22,NA,0,0,NA
201237,"AP5.1",29,84,20.7142857142857,0.777777777777778,NA,22,NA,0,0,NA
201237,"AP5.2",9,84,20.7142857142857,0.75,NA,22,NA,0,0,NA
201237,"AP5.3",2,84,20.7142857142857,0.607142857142857,NA,22,NA,0,0,NA
201238,"AP1",14,69,21,1.0625,NA,22,NA,0,0,NA
201238,"AP2.1",37,69,21,0.860294117647059,NA,22,NA,0,0,NA
201238,"AP2.2",8,69,21,0.763157894736842,NA,22,NA,0,0,NA
201238,"AP3.1",33,69,21,1.14084507042254,NA,22,NA,0,0,NA
201238,"AP3.2",18,69,21,0.967213114754098,NA,22,NA,0,0,NA
201238,"AP3.3",25,69,21,0.801980198019802,NA,22,NA,0,0,NA
201238,"AP4",14,69,21,1.25,NA,22,NA,0,0,NA
201238,"AP5.1",19,69,21,0.857142857142857,NA,22,NA,0,0,NA
201238,"AP5.2",6,69,21,0.857142857142857,NA,22,NA,0,0,NA
201238,"AP5.3",7,69,21,0.882352941176471,NA,22,NA,0,0,NA
201239,"AP1",12,49,16.8571428571429,1.05882352941176,NA,22,NA,0,0,NA
201239,"AP2.1",25,49,16.8571428571429,0.88034188034188,NA,22,NA,0,0,NA
201239,"AP2.2",16,49,16.8571428571429,1.13793103448276,NA,22,NA,0,0,NA
201239,"AP3.1",17,49,16.8571428571429,0.901234567901235,NA,22,NA,0,0,NA
201239,"AP3.2",16,49,16.8571428571429,1.06779661016949,NA,22,NA,0,0,NA
201239,"AP3.3",25,49,16.8571428571429,1.03703703703704,NA,22,NA,0,0,NA
201239,"AP4",6,49,16.8571428571429,0.933333333333333,NA,22,NA,0,0,NA
201239,"AP5.1",19,49,16.8571428571429,0.858974358974359,NA,22,NA,0,0,NA
201239,"AP5.2",4,49,16.8571428571429,1.05555555555556,NA,22,NA,0,0,NA
201239,"AP5.3",4,49,16.8571428571429,0.866666666666667,NA,22,NA,0,0,NA
201240,"AP1",11,52,18.7142857142857,1.02777777777778,NA,22,NA,0,0,NA
201240,"AP2.1",35,52,18.7142857142857,0.941747572815534,NA,22,NA,0,0,NA
201240,"AP2.2",8,52,18.7142857142857,0.96969696969697,NA,22,NA,0,0,NA
201240,"AP3.1",17,52,18.7142857142857,0.917808219178082,NA,22,NA,0,0,NA
201240,"AP3.2",18,52,18.7142857142857,0.825396825396825,NA,22,NA,0,0,NA
201240,"AP3.3",21,52,18.7142857142857,0.845238095238095,NA,22,NA,0,0,NA
201240,"AP4",14,52,18.7142857142857,1.21428571428571,NA,22,NA,0,0,NA
201240,"AP5.1",24,52,18.7142857142857,0.925373134328358,NA,22,NA,0,0,NA
201240,"AP5.2",5,52,18.7142857142857,0.789473684210526,NA,22,NA,0,0,NA
201240,"AP5.3",2,52,18.7142857142857,1,NA,22,NA,0,0,NA
201241,"AP1",4,48,20.7142857142857,0.72972972972973,NA,22,NA,0,0,NA
201241,"AP2.1",43,48,20.7142857142857,1.06185567010309,NA,22,NA,0,0,NA
201241,"AP2.2",3,48,20.7142857142857,0.84375,NA,22,NA,0,0,NA
201241,"AP3.1",14,48,20.7142857142857,0.716417910447761,NA,22,NA,0,0,NA
201241,"AP3.2",9,48,20.7142857142857,0.826923076923077,NA,22,NA,0,0,NA
201241,"AP3.3",27,48,20.7142857142857,1.02816901408451,NA,22,NA,0,0,NA
201241,"AP4",12,48,20.7142857142857,0.941176470588235,NA,22,NA,0,0,NA
201241,"AP5.1",19,48,20.7142857142857,1,NA,22,NA,0,0,NA
201241,"AP5.2",6,48,20.7142857142857,1,NA,22,NA,0,0,NA
201241,"AP5.3",1,48,20.7142857142857,0.538461538461538,NA,22,NA,0,0,NA
201242,"AP1",12,63,19.7142857142857,1,NA,22,NA,0,0,NA
201242,"AP2.1",39,63,19.7142857142857,1.13592233009709,NA,22,NA,1,0,NA
201242,"AP2.2",9,63,19.7142857142857,0.740740740740741,NA,22,NA,0,0,NA
201242,"AP3.1",10,63,19.7142857142857,0.854166666666667,NA,22,NA,0,0,NA
201242,"AP3.2",21,63,19.7142857142857,1.11627906976744,NA,22,NA,0,0,NA
201242,"AP3.3",39,63,19.7142857142857,1.19178082191781,NA,22,NA,1,0,NA
201242,"AP4",12,63,19.7142857142857,1.1875,NA,22,NA,0,0,NA
201242,"AP5.1",16,63,19.7142857142857,0.951612903225806,NA,22,NA,0,0,NA
201242,"AP5.2",11,63,19.7142857142857,1.46666666666667,NA,22,NA,1,0,NA
201242,"AP5.3",1,63,19.7142857142857,0.571428571428571,NA,22,NA,0,0,NA
201243,"AP1",4,87,22.8571428571429,0.740740740740741,NA,22,NA,0,1,NA
201243,"AP2.1",53,87,22.8571428571429,1.15384615384615,NA,22,NA,1,1,NA
201243,"AP2.2",10,87,22.8571428571429,1.1,NA,22,NA,0,1,NA
201243,"AP3.1",22,87,22.8571428571429,1.1219512195122,NA,22,NA,0,1,NA
201243,"AP3.2",13,87,22.8571428571429,0.895833333333333,NA,22,NA,0,1,NA
201243,"AP3.3",18,87,22.8571428571429,0.96551724137931,NA,22,NA,0,1,NA
201243,"AP4",8,87,22.8571428571429,0.842105263157895,NA,22,NA,0,1,NA
201243,"AP5.1",37,87,22.8571428571429,1.22033898305085,NA,22,NA,1,1,NA
201243,"AP5.2",3,87,22.8571428571429,0.909090909090909,NA,22,NA,0,1,NA
201243,"AP5.3",1,87,22.8571428571429,0.75,NA,22,NA,0,1,NA
201244,"AP1",10,60,23.2857142857143,1.3,NA,22,NA,1,1,NA
201244,"AP2.1",29,60,23.2857142857143,0.896296296296296,NA,22,NA,0,1,NA
201244,"AP2.2",14,60,23.2857142857143,1.5,NA,22,NA,1,1,NA
201244,"AP3.1",12,60,23.2857142857143,0.956521739130435,NA,22,NA,0,1,NA
201244,"AP3.2",9,60,23.2857142857143,1,NA,22,NA,0,1,NA
201244,"AP3.3",24,60,23.2857142857143,0.964285714285714,NA,22,NA,0,1,NA
201244,"AP4",8,60,23.2857142857143,0.875,NA,22,NA,0,1,NA
201244,"AP5.1",38,60,23.2857142857143,1.26388888888889,NA,22,NA,1,1,NA
201244,"AP5.2",10,60,23.2857142857143,1.2,NA,22,NA,0,1,NA
201244,"AP5.3",1,60,23.2857142857143,1,NA,22,NA,0,1,NA
201245,"AP1",12,53,22.7142857142857,1,NA,22,NA,0,1,NA
201245,"AP2.1",25,53,22.7142857142857,0.884297520661157,NA,22,NA,0,1,NA
201245,"AP2.2",10,53,22.7142857142857,1.03030303030303,NA,22,NA,0,1,NA
201245,"AP3.1",28,53,22.7142857142857,1.40909090909091,NA,22,NA,1,1,NA
201245,"AP3.2",7,53,22.7142857142857,0.674418604651163,NA,22,NA,0,1,NA
201245,"AP3.3",20,53,22.7142857142857,0.765432098765432,NA,22,NA,0,1,NA
201245,"AP4",14,53,22.7142857142857,1.07142857142857,NA,22,NA,0,1,NA
201245,"AP5.1",31,53,22.7142857142857,1.16483516483516,NA,22,NA,1,1,NA
201245,"AP5.2",11,53,22.7142857142857,1,NA,22,NA,0,1,NA
201245,"AP5.3",1,53,22.7142857142857,1,NA,22,NA,0,1,NA
201246,"AP1",5,70,20.7142857142857,1.03846153846154,NA,22,NA,0,0,NA
201246,"AP2.1",41,70,20.7142857142857,0.88785046728972,NA,22,NA,0,0,NA
201246,"AP2.2",7,70,20.7142857142857,0.911764705882353,NA,22,NA,0,0,NA
201246,"AP3.1",17,70,20.7142857142857,0.919354838709677,NA,22,NA,0,0,NA
201246,"AP3.2",10,70,20.7142857142857,0.896551724137931,NA,22,NA,0,0,NA
201246,"AP3.3",10,70,20.7142857142857,0.870967741935484,NA,22,NA,0,0,NA
201246,"AP4",10,70,20.7142857142857,1.06666666666667,NA,22,NA,0,0,NA
201246,"AP5.1",23,70,20.7142857142857,0.867924528301887,NA,22,NA,0,0,NA
201246,"AP5.2",4,70,20.7142857142857,1.04166666666667,NA,22,NA,0,0,NA
201246,"AP5.3",2,70,20.7142857142857,1.33333333333333,NA,22,NA,0,0,NA
201247,"AP1",5,64,21,0.814814814814815,NA,22,NA,0,0,NA
201247,"AP2.1",39,64,21,1.10526315789474,NA,22,NA,0,0,NA
201247,"AP2.2",10,64,21,0.870967741935484,NA,22,NA,0,0,NA
201247,"AP3.1",13,64,21,1.01754385964912,NA,22,NA,0,0,NA
201247,"AP3.2",16,64,21,1.26923076923077,NA,22,NA,1,0,NA
201247,"AP3.3",20,64,21,0.925925925925926,NA,22,NA,0,0,NA
201247,"AP4",7,64,21,0.96875,NA,22,NA,0,0,NA
201247,"AP5.1",31,64,21,0.923913043478261,NA,22,NA,0,0,NA
201247,"AP5.2",5,64,21,0.8,NA,22,NA,0,0,NA
201247,"AP5.3",0,64,21,0.75,NA,22,NA,0,0,NA
201248,"AP1",7,74,21.7142857142857,0.772727272727273,NA,22,NA,0,0,NA
201248,"AP2.1",53,74,21.7142857142857,1.26666666666667,NA,22,NA,1,0,NA
201248,"AP2.2",4,74,21.7142857142857,0.777777777777778,NA,22,NA,0,0,NA
201248,"AP3.1",19,74,21.7142857142857,0.844827586206897,NA,22,NA,0,0,NA
201248,"AP3.2",11,74,21.7142857142857,1.12121212121212,NA,22,NA,0,0,NA
201248,"AP3.3",27,74,21.7142857142857,1.14,NA,22,NA,0,0,NA
201248,"AP4",15,74,21.7142857142857,1.03225806451613,NA,22,NA,0,0,NA
201248,"AP5.1",42,74,21.7142857142857,1.12941176470588,NA,22,NA,0,0,NA
201248,"AP5.2",12,74,21.7142857142857,1.05,NA,22,NA,0,0,NA
201248,"AP5.3",1,74,21.7142857142857,1,NA,22,NA,0,0,NA
201249,"AP1",10,86,24.4285714285714,1.29411764705882,NA,22,NA,0,1,NA
201249,"AP2.1",37,86,24.4285714285714,0.969924812030075,NA,22,NA,0,1,NA
201249,"AP2.2",6,86,24.4285714285714,0.952380952380952,NA,22,NA,0,1,NA
201249,"AP3.1",32,86,24.4285714285714,1.30612244897959,NA,22,NA,1,1,NA
201249,"AP3.2",17,86,24.4285714285714,1.18918918918919,NA,22,NA,0,1,NA
201249,"AP3.3",21,86,24.4285714285714,1.19298245614035,NA,22,NA,1,1,NA
201249,"AP4",18,86,24.4285714285714,1.25,NA,22,NA,1,1,NA
201249,"AP5.1",24,86,24.4285714285714,1.01041666666667,NA,22,NA,0,1,NA
201249,"AP5.2",12,86,24.4285714285714,1.38095238095238,NA,22,NA,1,1,NA
201249,"AP5.3",8,86,24.4285714285714,3,NA,22,NA,1,1,NA
201250,"AP1",9,86,24.2857142857143,1.18181818181818,NA,22,NA,0,1,NA
201250,"AP2.1",36,86,24.2857142857143,0.976744186046512,NA,22,NA,0,1,NA
201250,"AP2.2",9,86,24.2857142857143,0.95,NA,22,NA,0,1,NA
201250,"AP3.1",21,86,24.2857142857143,1.125,NA,22,NA,0,1,NA
201250,"AP3.2",14,86,24.2857142857143,0.954545454545455,NA,22,NA,0,1,NA
201250,"AP3.3",31,86,24.2857142857143,1.16176470588235,NA,22,NA,1,1,NA
201250,"AP4",26,86,24.2857142857143,1.475,NA,22,NA,1,1,NA
201250,"AP5.1",29,86,24.2857142857143,0.979381443298969,NA,22,NA,0,1,NA
201250,"AP5.2",16,86,24.2857142857143,1.37931034482759,NA,22,NA,1,1,NA
201250,"AP5.3",7,86,24.2857142857143,1.77777777777778,NA,22,NA,1,1,NA
201251,"AP1",11,71,25.1428571428571,1.15384615384615,NA,22,NA,0,1,NA
201251,"AP2.1",38,71,25.1428571428571,0.880952380952381,NA,22,NA,0,1,NA
201251,"AP2.2",6,71,25.1428571428571,1.10526315789474,NA,22,NA,0,1,NA
201251,"AP3.1",21,71,25.1428571428571,1.02777777777778,NA,22,NA,0,1,NA
201251,"AP3.2",17,71,25.1428571428571,1.14285714285714,NA,22,NA,0,1,NA
201251,"AP3.3",16,71,25.1428571428571,0.860759493670886,NA,22,NA,0,1,NA
201251,"AP4",17,71,25.1428571428571,1.03389830508475,NA,22,NA,0,1,NA
201251,"AP5.1",27,71,25.1428571428571,0.842105263157895,NA,22,NA,0,1,NA
201251,"AP5.2",10,71,25.1428571428571,0.95,NA,22,NA,0,1,NA
201251,"AP5.3",6,71,25.1428571428571,1.3125,NA,22,NA,0,1,NA
201252,"AP1",8,72,25.7142857142857,0.933333333333333,NA,22,NA,0,1,NA
201252,"AP2.1",60,72,25.7142857142857,1.20720720720721,NA,22,NA,1,1,NA
201252,"AP2.2",7,72,25.7142857142857,1.04761904761905,NA,22,NA,0,1,NA
201252,"AP3.1",13,72,25.7142857142857,0.743243243243243,NA,22,NA,0,1,NA
201252,"AP3.2",8,72,25.7142857142857,0.8125,NA,22,NA,0,1,NA
201252,"AP3.3",8,72,25.7142857142857,0.808823529411765,NA,22,NA,0,1,NA
201252,"AP4",18,72,25.7142857142857,1,NA,22,NA,0,1,NA
201252,"AP5.1",27,72,25.7142857142857,1.0375,NA,22,NA,0,1,NA
201252,"AP5.2",11,72,25.7142857142857,0.973684210526316,NA,22,NA,0,1,NA
201252,"AP5.3",7,72,25.7142857142857,0.952380952380952,NA,22,NA,0,1,NA
201301,"AP1",14,96,24.2857142857143,1.17857142857143,NA,22,NA,0,1,NA
201301,"AP2.1",101,96,24.2857142857143,1.48507462686567,NA,22,NA,1,1,NA
201301,"AP2.2",39,96,24.2857142857143,2.36363636363636,NA,22,NA,1,1,NA
201301,"AP3.1",21,96,24.2857142857143,1,NA,22,NA,0,1,NA
201301,"AP3.2",28,96,24.2857142857143,1.35897435897436,NA,22,NA,1,1,NA
201301,"AP3.3",34,96,24.2857142857143,1.05454545454545,NA,22,NA,0,1,NA
201301,"AP4",60,96,24.2857142857143,1.55737704918033,NA,22,NA,1,1,NA
201301,"AP5.1",47,96,24.2857142857143,1.21686746987952,NA,22,NA,1,1,NA
201301,"AP5.2",52,96,24.2857142857143,1.97297297297297,NA,22,NA,1,1,NA
201301,"AP5.3",16,96,24.2857142857143,1.45,NA,22,NA,1,1,NA
201302,"AP1",48,135,22.8571428571429,2.12121212121212,NA,22,NA,1,1,NA
201302,"AP2.1",160,135,22.8571428571429,1.61306532663317,NA,22,NA,1,1,NA
201302,"AP2.2",82,135,22.8571428571429,2.46153846153846,NA,22,NA,1,1,NA
201302,"AP3.1",56,135,22.8571428571429,1.63636363636364,NA,22,NA,1,1,NA
201302,"AP3.2",48,135,22.8571428571429,1.58490566037736,NA,22,NA,1,1,NA
201302,"AP3.3",52,135,22.8571428571429,1.62068965517241,NA,22,NA,1,1,NA
201302,"AP4",112,135,22.8571428571429,2,NA,22,NA,1,1,NA
201302,"AP5.1",74,135,22.8571428571429,1.46534653465347,NA,22,NA,1,1,NA
201302,"AP5.2",58,135,22.8571428571429,1.65753424657534,NA,22,NA,1,1,NA
201302,"AP5.3",16,135,22.8571428571429,1.3448275862069,NA,22,NA,1,1,NA
201303,"AP1",58,212,22.2857142857143,1.71428571428571,NA,22,NA,1,1,NA
201303,"AP2.1",160,212,22.2857142857143,1.31152647975078,NA,22,NA,1,1,NA
201303,"AP2.2",70,212,22.2857142857143,1.4921875,NA,22,NA,1,1,NA
201303,"AP3.1",54,212,22.2857142857143,1.45555555555556,NA,22,NA,1,1,NA
201303,"AP3.2",60,212,22.2857142857143,1.61904761904762,NA,22,NA,1,1,NA
201303,"AP3.3",54,212,22.2857142857143,1.48936170212766,NA,22,NA,1,1,NA
201303,"AP4",104,212,22.2857142857143,1.45263157894737,NA,22,NA,1,1,NA
201303,"AP5.1",78,212,22.2857142857143,1.34459459459459,NA,22,NA,1,1,NA
201303,"AP5.2",67,212,22.2857142857143,1.46280991735537,NA,22,NA,1,1,NA
201303,"AP5.3",22,212,22.2857142857143,1.38461538461538,NA,22,NA,1,1,NA
201304,"AP1",44,195,22.7142857142857,1.25,NA,22,NA,1,1,NA
201304,"AP2.1",220,195,22.7142857142857,1.28266033254157,NA,22,NA,1,1,NA
201304,"AP2.2",82,195,22.7142857142857,1.22513089005236,NA,22,NA,1,1,NA
201304,"AP3.1",65,195,22.7142857142857,1.33587786259542,NA,22,NA,1,1,NA
201304,"AP3.2",56,195,22.7142857142857,1.20588235294118,NA,22,NA,1,1,NA
201304,"AP3.3",78,195,22.7142857142857,1.31428571428571,NA,22,NA,1,1,NA
201304,"AP4",137,195,22.7142857142857,1.27898550724638,NA,22,NA,1,1,NA
201304,"AP5.1",93,195,22.7142857142857,1.23115577889447,NA,22,NA,1,1,NA
201304,"AP5.2",100,195,22.7142857142857,1.27118644067797,NA,22,NA,1,1,NA
201304,"AP5.3",35,195,22.7142857142857,1.35185185185185,NA,22,NA,1,1,NA
201305,"AP1",53,185,23,1.03333333333333,NA,22,NA,0,1,NA
201305,"AP2.1",265,185,23,1.19444444444444,NA,22,NA,1,1,NA
201305,"AP2.2",109,185,23,1.11538461538462,NA,22,NA,1,1,NA
201305,"AP3.1",85,185,23,1.16571428571429,NA,22,NA,1,1,NA
201305,"AP3.2",76,185,23,1.17073170731707,NA,22,NA,1,1,NA
201305,"AP3.3",137,185,23,1.46195652173913,NA,22,NA,1,1,NA
201305,"AP4",118,185,23,1.01699716713881,NA,22,NA,0,1,NA
201305,"AP5.1",107,185,23,1.13469387755102,NA,22,NA,1,1,NA
201305,"AP5.2",95,185,23,1.16444444444444,NA,22,NA,1,1,NA
201305,"AP5.3",42,185,23,1.35616438356164,NA,22,NA,1,1,NA
201306,"AP1",50,184,23,0.948387096774194,NA,22,NA,0,1,NA
201306,"AP2.1",210,184,23,1.07751937984496,NA,22,NA,1,1,NA
201306,"AP2.2",128,184,23,1.22222222222222,NA,22,NA,1,1,NA
201306,"AP3.1",100,184,23,1.22549019607843,NA,22,NA,1,1,NA
201306,"AP3.2",73,184,23,1.06770833333333,NA,22,NA,0,1,NA
201306,"AP3.3",110,184,23,1.20817843866171,NA,22,NA,1,1,NA
201306,"AP4",148,184,23,1.12256267409471,NA,22,NA,1,1,NA
201306,"AP5.1",100,184,23,1.07913669064748,NA,22,NA,1,1,NA
201306,"AP5.2",69,184,23,1.00763358778626,NA,22,NA,0,1,NA
201306,"AP5.3",42,184,23,1.2020202020202,NA,22,NA,1,1,NA
201307,"AP1",85,224,25.7142857142857,1.27891156462585,NA,22,NA,1,1,NA
201307,"AP2.1",239,224,25.7142857142857,1.0273381294964,NA,22,NA,0,1,NA
201307,"AP2.2",171,224,25.7142857142857,1.27899686520376,NA,22,NA,1,1,NA
201307,"AP3.1",127,224,25.7142857142857,1.248,NA,22,NA,1,1,NA
201307,"AP3.2",105,224,25.7142857142857,1.2390243902439,NA,22,NA,1,1,NA
201307,"AP3.3",145,224,25.7142857142857,1.20615384615385,NA,22,NA,1,1,NA
201307,"AP4",156,224,25.7142857142857,1.04714640198511,NA,22,NA,0,1,NA
201307,"AP5.1",190,224,25.7142857142857,1.32333333333333,NA,22,NA,1,1,NA
201307,"AP5.2",105,224,25.7142857142857,1.01893939393939,NA,22,NA,0,1,NA
201307,"AP5.3",30,224,25.7142857142857,0.957983193277311,NA,22,NA,0,1,NA
201308,"AP1",185,440,25.1428571428571,1.70212765957447,NA,22,NA,1,1,NA
201308,"AP2.1",446,440,25.1428571428571,1.25350140056022,NA,22,NA,1,1,NA
201308,"AP2.2",290,440,25.1428571428571,1.44362745098039,NA,22,NA,1,1,NA
201308,"AP3.1",219,440,25.1428571428571,1.42948717948718,NA,22,NA,1,1,NA
201308,"AP3.2",194,440,25.1428571428571,1.46456692913386,NA,22,NA,1,1,NA
201308,"AP3.3",252,440,25.1428571428571,1.29336734693878,NA,22,NA,1,1,NA
